"timeframe","cluster2017","NumOccupiedHsgUnits","NumOccupiedHsgUnits_m","cluster2017_nf","start_date","end_date","PctSameHouse5YearsAgo","PctVacantHsgUnitsForRent","PctOwnerOccupiedHsgUnits","PctVacantHUForRent_m","PctOwnerOccupiedHU_m","mprice_sf","sales_sf","MedianMrtgInc1_4m","NumMrtgOrigHomePurchPerUnit","forecl_ssl_1Kpcl_sf_condo","forecl_ssl_sf_condo","trustee_ssl_1Kpcl_sf_condo","trustee_ssl_sf_condo","permits","PctAnnChgRMPriceSf_1yr","PctAnnChgRMPriceSf_5yr","PctAnnChgRMPriceSf_10yr","MedianMrtgInc1_4m_adj","indc"
2000,"Cluster 39",10382,".","Cluster 39","01JAN2000","31DEC2000",55,14,24,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
2000,"Cluster 40",7.0,".","Cluster 40","01JAN2000","31DEC2000",12,0.0,0.0,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
2000,"Cluster 41",125,".","Cluster 41","01JAN2000","31DEC2000",60,1.9,55,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
2000,"Cluster 43",94,".","Cluster 43","01JAN2000","31DEC2000",54,14,7.1,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
2000,"Cluster 44",1672,".","Cluster 44","01JAN2000","31DEC2000",18,5.3,8.9,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
2000,"Cluster 46",0.0,".","Cluster 46","01JAN2000","31DEC2000","i","i","i",".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 01",10227,".","Cluster 1","01JAN1990","31DEC1990",40,5.8,31,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 02",17007,".","Cluster 2","01JAN1990","31DEC1990",50,9.1,26,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 03",3549,".","Cluster 3","01JAN1990","31DEC1990",48,8.1,32,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 04",5472,".","Cluster 4","01JAN1990","31DEC1990",30,6.5,49,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 05",5981,".","Cluster 5","01JAN1990","31DEC1990",30,9.7,30,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 06",11880,".","Cluster 6","01JAN1990","31DEC1990",35,8.6,27,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 07",7137,".","Cluster 7","01JAN1990","31DEC1990",43,10.0,18,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 08",4349,".","Cluster 8","01JAN1990","31DEC1990",50,7.8,7.2,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 09",6361,".","Cluster 9","01JAN1990","31DEC1990",52,15,37,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 10",5807,".","Cluster 10","01JAN1990","31DEC1990",60,6.0,69,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 11",4396,".","Cluster 11","01JAN1990","31DEC1990",50,4.2,67,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 12",5866,".","Cluster 12","01JAN1990","31DEC1990",46,4.3,36,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 13",4938,".","Cluster 13","01JAN1990","31DEC1990",42,4.5,68,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 14",10541,".","Cluster 14","01JAN1990","31DEC1990",39,4.6,39,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 15",8352,".","Cluster 15","01JAN1990","31DEC1990",48,5.3,38,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 16",1607,".","Cluster 16","01JAN1990","31DEC1990",74,6.7,90,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 17",8502,".","Cluster 17","01JAN1990","31DEC1990",68,3.6,51,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 18",13776,".","Cluster 18","01JAN1990","31DEC1990",63,5.1,56,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 19",5054,".","Cluster 19","01JAN1990","31DEC1990",67,4.8,56,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 20",4640,".","Cluster 20","01JAN1990","31DEC1990",69,4.0,68,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 21",8111,".","Cluster 21","01JAN1990","31DEC1990",59,8.6,43,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 22",5215,".","Cluster 22","01JAN1990","31DEC1990",67,5.6,60,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 23",7202,".","Cluster 23","01JAN1990","31DEC1990",63,5.6,25,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 24",2947,".","Cluster 24","01JAN1990","31DEC1990",69,6.3,57,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 25",10145,".","Cluster 25","01JAN1990","31DEC1990",54,6.7,49,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 26",11035,".","Cluster 26","01JAN1990","31DEC1990",44,9.3,46,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 27",791,".","Cluster 27","01JAN1990","31DEC1990",48,4.6,4.7,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 28",2035,".","Cluster 28","01JAN1990","31DEC1990",55,12,24,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 29",461,".","Cluster 29","01JAN1990","31DEC1990",60,46,68,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 30",2456,".","Cluster 30","01JAN1990","31DEC1990",59,6.1,27,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 31",5202,".","Cluster 31","01JAN1990","31DEC1990",66,5.7,44,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 32",5995,".","Cluster 32","01JAN1990","31DEC1990",65,6.8,33,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 33",7957,".","Cluster 33","01JAN1990","31DEC1990",67,5.1,32,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 34",7677,".","Cluster 34","01JAN1990","31DEC1990",69,7.2,45,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 35",3156,".","Cluster 35","01JAN1990","31DEC1990",64,4.7,50,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 36",2384,".","Cluster 36","01JAN1990","31DEC1990",48,9.7,9.1,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 37",2591,".","Cluster 37","01JAN1990","31DEC1990",48,17,17,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 38",4105,".","Cluster 38","01JAN1990","31DEC1990",58,16,13,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 39",12190,".","Cluster 39","01JAN1990","31DEC1990",56,12,19,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 40",9.0,".","Cluster 40","01JAN1990","31DEC1990",5.1,0.0,0.0,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 41",127,".","Cluster 41","01JAN1990","31DEC1990",63,2.8,53,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 43",123,".","Cluster 43","01JAN1990","31DEC1990",56,20,8.2,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 44",2179,".","Cluster 44","01JAN1990","31DEC1990",18,7.2,5.4,".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1990,"Cluster 46",0.0,".","Cluster 46","01JAN1990","31DEC1990","i","i","i",".",".","X","X",".","X","X","X","X","X",".","X","X","X","X",1
1995,"Cluster 01","X",".","Cluster 1","01JAN1995","31DEC1995","X","X","X","X","X",273300,34,".",".",2.7,10,0.0,0.0,".",".",".",".",".",1
1996,"Cluster 01","X",".","Cluster 1","01JAN1996","31DEC1996","X","X","X","X","X",248075,36,".",".",5.4,20,0.3,1.0,".",".",".",".",".",1
1997,"Cluster 01","X",".","Cluster 1","01JAN1997","31DEC1997","X","X","X","X","X",350250,48,81591.15,30,3.8,14,0.0,0.0,".",".",".",".",".",1
1998,"Cluster 01","X",".","Cluster 1","01JAN1998","31DEC1998","X","X","X","X","X",379000,63,77588.09,50,5.1,19,1.1,4.0,".",".",".",".",".",1
1999,"Cluster 01","X",".","Cluster 1","01JAN1999","31DEC1999","X","X","X","X","X",367000,54,78802.33,58,5.7,21,0.5,2.0,".",".",".",".",".",1
2000,"Cluster 01","X",".","Cluster 1","01JAN2000","31DEC2000","X","X","X","X","X",525000,45,88313.88,49,2.7,10,0.0,0.0,".",".",".",".",".",1
2001,"Cluster 01","X",".","Cluster 1","01JAN2001","31DEC2001","X","X","X","X","X",525000,45,98219.27,54,5.4,20,0.0,0.0,".",".",".",".",".",1
2002,"Cluster 01","X",".","Cluster 1","01JAN2002","31DEC2002","X","X","X","X","X",715000,44,103130.42,62,3.5,13,0.0,0.0,".",".",".",".",".",1
2003,"Cluster 01","X",".","Cluster 1","01JAN2003","31DEC2003","X","X","X","X","X",1100000,43,104521.61,57,3.9,15,0.3,1.0,".",".",".",".",".",1
2004,"Cluster 01","X",".","Cluster 1","01JAN2004","31DEC2004","X","X","X","X","X",935000,55,111590.71,57,2.8,11,0.3,1.0,".",".",".",".",".",1
2005,"Cluster 01","X",".","Cluster 1","01JAN2005","31DEC2005","X","X","X","X","X",935250,39,119809.90,68,1.7,7.0,0.5,2.0,".",".",".",".",".",1
2006,"Cluster 01","X",".","Cluster 1","01JAN2006","31DEC2006","X","X","X","X","X",1324500,28,131444.85,53,2.6,11,0.5,2.0,".",".",".",".",".",1
2007,"Cluster 01","X",".","Cluster 1","01JAN2007","31DEC2007","X","X","X","X","X",999950,32,123528.63,41,4.3,18,0.9,4.0,".",".",".",".",".",1
2008,"Cluster 01","X",".","Cluster 1","01JAN2008","31DEC2008","X","X","X","X","X",1391251,18,121609.58,27,5.6,24,1.2,5.0,".",".",".",".",".",1
2009,"Cluster 01","X",".","Cluster 1","01JAN2009","31DEC2009","X","X","X","X","X",955000,26,126634.31,105,8.9,38,3.3,14,648,".",".",".",".",1
2010,"Cluster 01","X",".","Cluster 1","01JAN2010","31DEC2010","X","X","X","X","X",1170000,21,143150.42,71,6.9,30,2.1,9.0,662,".",".",".",".",1
2011,"Cluster 01","X",".","Cluster 1","01JAN2011","31DEC2011","X","X","X","X","X",1455000,24,130615.16,78,0.7,3.0,0.2,1.0,795,".",".",".",".",1
2012,"Cluster 01","X",".","Cluster 1","01JAN2012","31DEC2012","X","X","X","X","X",1060000,28,136630.24,101,0.0,0.0,0.2,1.0,826,".",".",".",".",1
2013,"Cluster 01","X",".","Cluster 1","01JAN2013","31DEC2013","X","X","X","X","X",1800000,33,135017.07,117,0.0,0.0,0.0,0.0,909,".",".",".",".",1
2014,"Cluster 01","X",".","Cluster 1","01JAN2014","31DEC2014","X","X","X","X","X",1202500,26,141670.25,87,".",".",".",".",966,".",".",".",".",1
2015,"Cluster 01","X",".","Cluster 1","01JAN2015","31DEC2015","X","X","X","X","X",1402500,22,151509.55,115,".",".",".",".",1015,".",".",".",".",1
2016,"Cluster 01","X",".","Cluster 1","01JAN2016","31DEC2016","X","X","X","X","X",1960000,23,139870.01,110,".",".",".",".",924,".",".",".",".",1
2017,"Cluster 01","X",".","Cluster 1","01JAN2017","31DEC2017","X","X","X","X","X",2050000,15,137882.55,96,".",".",".",".",1046,".",".",".",".",1
2018,"Cluster 01","X",".","Cluster 1","01JAN2018","31DEC2018","X","X","X","X","X",1651000,19,145597.34,47,".",".",".",".",951,".",".",".",".",1
2019,"Cluster 01","X",".","Cluster 1","01JAN2019","31DEC2019","X","X","X","X","X",1597500,13,148541.68,46,".",".",".",".",".",".",".",".",".",1
1995,"Cluster 02","X",".","Cluster 2","01JAN1995","31DEC1995","X","X","X","X","X",109000,229,".",".",15,79,6.9,37,".",".",".",".",".",1
1996,"Cluster 02","X",".","Cluster 2","01JAN1996","31DEC1996","X","X","X","X","X",104500,260,".",".",18,97,6.9,37,".",".",".",".",".",1
1997,"Cluster 02","X",".","Cluster 2","01JAN1997","31DEC1997","X","X","X","X","X",118000,260,60915.96,15,23,124,7.8,42,".",".",".",".",".",1
1998,"Cluster 02","X",".","Cluster 2","01JAN1998","31DEC1998","X","X","X","X","X",123000,389,56494.27,20,28,151,13,70,".",".",".",".",".",1
1999,"Cluster 02","X",".","Cluster 2","01JAN1999","31DEC1999","X","X","X","X","X",124000,397,57209.47,26,27,144,15,82,".",".",".",".",".",1
2000,"Cluster 02","X",".","Cluster 2","01JAN2000","31DEC2000","X","X","X","X","X",149000,321,70544.75,33,25,136,8.0,43,".",".",".",".",".",1
2001,"Cluster 02","X",".","Cluster 2","01JAN2001","31DEC2001","X","X","X","X","X",170000,309,77602.75,33,16,88,6.9,37,".",".",".",".",".",1
2002,"Cluster 02","X",".","Cluster 2","01JAN2002","31DEC2002","X","X","X","X","X",225000,309,78285.98,35,16,86,3.6,20,".",".",".",".",".",1
2003,"Cluster 02","X",".","Cluster 2","01JAN2003","31DEC2003","X","X","X","X","X",262500,311,82113.79,38,14,79,0.5,3.0,".",".",".",".",".",1
2004,"Cluster 02","X",".","Cluster 2","01JAN2004","31DEC2004","X","X","X","X","X",330000,370,96433.25,45,10,61,1.3,8.0,".",".",".",".",".",1
2005,"Cluster 02","X",".","Cluster 2","01JAN2005","31DEC2005","X","X","X","X","X",450000,305,105123.69,50,7.0,43,1.0,6.0,".",".",".",".",".",1
2006,"Cluster 02","X",".","Cluster 2","01JAN2006","31DEC2006","X","X","X","X","X",500000,191,111654.03,56,12,85,1.5,10,".",".",".",".",".",1
2007,"Cluster 02","X",".","Cluster 2","01JAN2007","31DEC2007","X","X","X","X","X",498009,156,110048.79,44,13,95,4.7,34,".",".",".",".",".",1
2008,"Cluster 02","X",".","Cluster 2","01JAN2008","31DEC2008","X","X","X","X","X",527500,102,108864.82,25,21,153,7.2,53,".",".",".",".",".",1
2009,"Cluster 02","X",".","Cluster 2","01JAN2009","31DEC2009","X","X","X","X","X",430000,107,96590.29,109,31,232,9.7,72,1619,".",".",".",".",1
2010,"Cluster 02","X",".","Cluster 2","01JAN2010","31DEC2010","X","X","X","X","X",480000,144,109389.26,95,24,179,5.8,44,1844,".",".",".",".",1
2011,"Cluster 02","X",".","Cluster 2","01JAN2011","31DEC2011","X","X","X","X","X",490000,167,114613.63,89,0.5,4.0,1.6,13,1938,".",".",".",".",1
2012,"Cluster 02","X",".","Cluster 2","01JAN2012","31DEC2012","X","X","X","X","X",535000,163,124195.20,90,0.5,4.0,0.1,1.0,2169,".",".",".",".",1
2013,"Cluster 02","X",".","Cluster 2","01JAN2013","31DEC2013","X","X","X","X","X",605000,206,121113.67,99,0.1,1.0,0.2,2.0,2475,".",".",".",".",1
2014,"Cluster 02","X",".","Cluster 2","01JAN2014","31DEC2014","X","X","X","X","X",650000,150,130436.88,110,".",".",".",".",2385,".",".",".",".",1
2015,"Cluster 02","X",".","Cluster 2","01JAN2015","31DEC2015","X","X","X","X","X",700000,157,129353.28,109,".",".",".",".",2296,".",".",".",".",1
2016,"Cluster 02","X",".","Cluster 2","01JAN2016","31DEC2016","X","X","X","X","X",766500,161,142269.83,112,".",".",".",".",2333,".",".",".",".",1
2017,"Cluster 02","X",".","Cluster 2","01JAN2017","31DEC2017","X","X","X","X","X",759500,153,151910.20,97,".",".",".",".",2517,".",".",".",".",1
2018,"Cluster 02","X",".","Cluster 2","01JAN2018","31DEC2018","X","X","X","X","X",808495,142,138030.91,52,".",".",".",".",2650,".",".",".",".",1
2019,"Cluster 02","X",".","Cluster 2","01JAN2019","31DEC2019","X","X","X","X","X",832500,158,148680.10,58,".",".",".",".",".",".",".",".",".",1
1995,"Cluster 03","X",".","Cluster 3","01JAN1995","31DEC1995","X","X","X","X","X",95000,54,".",".",18,27,3.9,6.0,".",".",".",".",".",1
1996,"Cluster 03","X",".","Cluster 3","01JAN1996","31DEC1996","X","X","X","X","X",102500,50,".",".",25,38,10,16,".",".",".",".",".",1
1997,"Cluster 03","X",".","Cluster 3","01JAN1997","31DEC1997","X","X","X","X","X",100000,53,56190.38,22,23,35,10,16,".",".",".",".",".",1
1998,"Cluster 03","X",".","Cluster 3","01JAN1998","31DEC1998","X","X","X","X","X",118600,121,56667.90,33,23,36,13,20,".",".",".",".",".",1
1999,"Cluster 03","X",".","Cluster 3","01JAN1999","31DEC1999","X","X","X","X","X",113500,124,58359.28,44,27,42,9.8,15,".",".",".",".",".",1
2000,"Cluster 03","X",".","Cluster 3","01JAN2000","31DEC2000","X","X","X","X","X",149900,119,70881.43,73,18,28,7.2,11,".",".",".",".",".",1
2001,"Cluster 03","X",".","Cluster 3","01JAN2001","31DEC2001","X","X","X","X","X",270000,196,68983.02,96,16,25,4.6,7.0,".",".",".",".",".",1
2002,"Cluster 03","X",".","Cluster 3","01JAN2002","31DEC2002","X","X","X","X","X",305000,144,80551.25,78,19,29,2.6,4.0,".",".",".",".",".",1
2003,"Cluster 03","X",".","Cluster 3","01JAN2003","31DEC2003","X","X","X","X","X",380000,135,94288.24,69,13,20,1.3,2.0,".",".",".",".",".",1
2004,"Cluster 03","X",".","Cluster 3","01JAN2004","31DEC2004","X","X","X","X","X",459000,111,105474.78,62,11,18,0.6,1.0,".",".",".",".",".",1
2005,"Cluster 03","X",".","Cluster 3","01JAN2005","31DEC2005","X","X","X","X","X",537175,96,106806.96,137,10,19,1.6,3.0,".",".",".",".",".",1
2006,"Cluster 03","X",".","Cluster 3","01JAN2006","31DEC2006","X","X","X","X","X",655000,71,110970.54,113,7.6,16,0.5,1.0,".",".",".",".",".",1
2007,"Cluster 03","X",".","Cluster 3","01JAN2007","31DEC2007","X","X","X","X","X",577000,56,116973.15,106,15,33,3.7,8.0,".",".",".",".",".",1
2008,"Cluster 03","X",".","Cluster 3","01JAN2008","31DEC2008","X","X","X","X","X",631400,56,136298.01,57,21,53,4.7,12,".",".",".",".",".",1
2009,"Cluster 03","X",".","Cluster 3","01JAN2009","31DEC2009","X","X","X","X","X",599000,51,110999.95,230,29,76,2.7,7.0,690,".",".",".",".",1
2010,"Cluster 03","X",".","Cluster 3","01JAN2010","31DEC2010","X","X","X","X","X",629000,55,119368.64,193,18,47,5.3,14,757,".",".",".",".",1
2011,"Cluster 03","X",".","Cluster 3","01JAN2011","31DEC2011","X","X","X","X","X",615000,60,122195.29,137,0.4,1.0,0.7,2.0,959,".",".",".",".",1
2012,"Cluster 03","X",".","Cluster 3","01JAN2012","31DEC2012","X","X","X","X","X",658500,72,136405.08,160,0.4,1.0,0.4,1.0,1042,".",".",".",".",1
2013,"Cluster 03","X",".","Cluster 3","01JAN2013","31DEC2013","X","X","X","X","X",708250,66,140714.73,142,0.4,1.0,0.0,0.0,1117,".",".",".",".",1
2014,"Cluster 03","X",".","Cluster 3","01JAN2014","31DEC2014","X","X","X","X","X",825000,44,150470.94,174,".",".",".",".",1062,".",".",".",".",1
2015,"Cluster 03","X",".","Cluster 3","01JAN2015","31DEC2015","X","X","X","X","X",777778,56,150886.88,159,".",".",".",".",954,".",".",".",".",1
2016,"Cluster 03","X",".","Cluster 3","01JAN2016","31DEC2016","X","X","X","X","X",858050,42,163197.78,171,".",".",".",".",1175,".",".",".",".",1
2017,"Cluster 03","X",".","Cluster 3","01JAN2017","31DEC2017","X","X","X","X","X",900000,59,154865.80,161,".",".",".",".",1058,".",".",".",".",1
2018,"Cluster 03","X",".","Cluster 3","01JAN2018","31DEC2018","X","X","X","X","X",880000,55,173870.35,73,".",".",".",".",1003,".",".",".",".",1
2019,"Cluster 03","X",".","Cluster 3","01JAN2019","31DEC2019","X","X","X","X","X",945000,44,175182.41,72,".",".",".",".",".",".",".",".",".",1
1995,"Cluster 04","X",".","Cluster 4","01JAN1995","31DEC1995","X","X","X","X","X",380000,131,".",".",3.4,14,0.7,3.0,".",".",".",".",".",1
1996,"Cluster 04","X",".","Cluster 4","01JAN1996","31DEC1996","X","X","X","X","X",350000,157,".",".",2.4,10,0.0,0.0,".",".",".",".",".",1
1997,"Cluster 04","X",".","Cluster 4","01JAN1997","31DEC1997","X","X","X","X","X",390000,221,118347.55,56,3.4,14,1.2,5.0,".",".",".",".",".",1
1998,"Cluster 04","X",".","Cluster 4","01JAN1998","31DEC1998","X","X","X","X","X",427500,270,109477.87,75,4.3,18,0.5,2.0,".",".",".",".",".",1
1999,"Cluster 04","X",".","Cluster 4","01JAN1999","31DEC1999","X","X","X","X","X",469950,246,81397.79,75,3.1,13,0.2,1.0,".",".",".",".",".",1
2000,"Cluster 04","X",".","Cluster 4","01JAN2000","31DEC2000","X","X","X","X","X",535000,196,117506.40,64,2.4,10,0.0,0.0,".",".",".",".",".",1
2001,"Cluster 04","X",".","Cluster 4","01JAN2001","31DEC2001","X","X","X","X","X",667500,181,141365.65,64,1.7,7.0,0.0,0.0,".",".",".",".",".",1
2002,"Cluster 04","X",".","Cluster 4","01JAN2002","31DEC2002","X","X","X","X","X",750000,215,145881.96,69,1.9,8.0,0.2,1.0,".",".",".",".",".",1
2003,"Cluster 04","X",".","Cluster 4","01JAN2003","31DEC2003","X","X","X","X","X",778500,204,169528.18,62,1.7,7.0,0.2,1.0,".",".",".",".",".",1
2004,"Cluster 04","X",".","Cluster 4","01JAN2004","31DEC2004","X","X","X","X","X",850000,166,162816.05,74,1.9,8.0,0.2,1.0,".",".",".",".",".",1
2005,"Cluster 04","X",".","Cluster 4","01JAN2005","31DEC2005","X","X","X","X","X",1057000,175,185304.36,72,1.4,6.0,0.2,1.0,".",".",".",".",".",1
2006,"Cluster 04","X",".","Cluster 4","01JAN2006","31DEC2006","X","X","X","X","X",1185000,131,206379.74,50,1.4,6.0,0.2,1.0,".",".",".",".",".",1
2007,"Cluster 04","X",".","Cluster 4","01JAN2007","31DEC2007","X","X","X","X","X",1165000,123,217808.76,45,2.3,10,0.2,1.0,".",".",".",".",".",1
2008,"Cluster 04","X",".","Cluster 4","01JAN2008","31DEC2008","X","X","X","X","X",1237500,112,228109.91,33,3.0,13,0.9,4.0,".",".",".",".",".",1
2009,"Cluster 04","X",".","Cluster 4","01JAN2009","31DEC2009","X","X","X","X","X",1140500,92,228129.24,110,7.8,34,0.9,4.0,970,".",".",".",".",1
2010,"Cluster 04","X",".","Cluster 4","01JAN2010","31DEC2010","X","X","X","X","X",1170000,126,220644.62,106,4.1,18,1.1,5.0,960,".",".",".",".",1
2011,"Cluster 04","X",".","Cluster 4","01JAN2011","31DEC2011","X","X","X","X","X",1100000,131,213651.49,106,0.0,0.0,0.2,1.0,1303,".",".",".",".",1
2012,"Cluster 04","X",".","Cluster 4","01JAN2012","31DEC2012","X","X","X","X","X",1230000,139,239904.25,113,0.0,0.0,0.5,2.0,1549,".",".",".",".",1
2013,"Cluster 04","X",".","Cluster 4","01JAN2013","31DEC2013","X","X","X","X","X",1275000,145,194174.96,116,0.5,2.0,0.0,0.0,1519,".",".",".",".",1
2014,"Cluster 04","X",".","Cluster 4","01JAN2014","31DEC2014","X","X","X","X","X",1250000,109,239390.26,93,".",".",".",".",1439,".",".",".",".",1
2015,"Cluster 04","X",".","Cluster 4","01JAN2015","31DEC2015","X","X","X","X","X",1467500,136,262494.67,91,".",".",".",".",1459,".",".",".",".",1
