"timeframe","Cluster_tr2000","NumOccupiedHsgUnits","cluster_tr2000_nf","start_date","end_date","PctSameHouse5YearsAgo","PctVacantHsgUnitsForRent","PctOwnerOccupiedHsgUnits","PctVacantHUForRent_m","PctOwnerOccupiedHU_m","mprice_sf","sales_sf","MedianMrtgInc1_4m_adj","NumMrtgOrigHomePurchPerUnit","PctSubprimeConvOrigHomePur","forecl_ssl_1Kpcl_sf_condo","forecl_ssl_sf_condo","trustee_ssl_1Kpcl_sf_condo","trustee_ssl_sf_condo","PctAnnChgRMPriceSf_1yr","PctAnnChgRMPriceSf_5yr","PctAnnChgRMPriceSf_10yr","indc"
"2011 to 2016","Cluster 18",".",18,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",7.5417,".",1
"2011 to 2016","Cluster 19",".",19,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",8.4407,".",1
"2011 to 2016","Cluster 20",".",20,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",9.1822,".",1
"2011 to 2016","Cluster 21",".",21,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",8.9433,".",1
"2011 to 2016","Cluster 22",".",22,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",8.4971,".",1
"2011 to 2016","Cluster 23",".",23,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",14.9653,".",1
"2011 to 2016","Cluster 24",".",24,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",7.5147,".",1
"2011 to 2016","Cluster 25",".",25,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",6.4609,".",1
"2011 to 2016","Cluster 26",".",26,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.4863,".",1
"2011 to 2016","Cluster 27",".",27,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-4.0020,".",1
"2011 to 2016","Cluster 28",".",28,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",6.8207,".",1
"2011 to 2016","Cluster 29",".",29,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",8.7834,".",1
"2011 to 2016","Cluster 30",".",30,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.1222,".",1
"2011 to 2016","Cluster 31",".",31,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.8953,".",1
"2011 to 2016","Cluster 32",".",32,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.4169,".",1
"2011 to 2016","Cluster 33",".",33,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.4190,".",1
"2011 to 2016","Cluster 34",".",34,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",3.4731,".",1
"2011 to 2016","Cluster 35",".",35,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",3.0899,".",1
"2011 to 2016","Cluster 36",".",36,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.8882,".",1
"2011 to 2016","Cluster 37",".",37,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.4335,".",1
"2011 to 2016","Cluster 38",".",38,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-2.9592,".",1
"2011 to 2016","Cluster 39",".",39,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",5.8765,".",1
"2011 to 2016","Non-cluster area",".",99,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","I",".",1
"2006 to 2016","Cluster 1",".",01,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.79246,1
"2006 to 2016","Cluster 2",".",02,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.49204,1
"2006 to 2016","Cluster 3",".",03,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.78880,1
"2006 to 2016","Cluster 4",".",04,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.26323,1
"2006 to 2016","Cluster 5",".",05,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.21238,1
"2006 to 2016","Cluster 6",".",06,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.16588,1
"2006 to 2016","Cluster 7",".",07,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.91369,1
"2006 to 2016","Cluster 8",".",08,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","I",1
"2006 to 2016","Cluster 9",".",09,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.20294,1
"2006 to 2016","Cluster 10",".",10,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.19096,1
"2006 to 2016","Cluster 11",".",11,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.24591,1
"2006 to 2016","Cluster 12",".",12,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.39102,1
"2006 to 2016","Cluster 13",".",13,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.60276,1
"2006 to 2016","Cluster 14",".",14,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.09030,1
"2006 to 2016","Cluster 15",".",15,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.47204,1
"2006 to 2016","Cluster 16",".",16,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.21013,1
"2006 to 2016","Cluster 17",".",17,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.67336,1
"2006 to 2016","Cluster 18",".",18,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.13997,1
"2006 to 2016","Cluster 19",".",19,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.80233,1
"2006 to 2016","Cluster 20",".",20,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.61722,1
"2006 to 2016","Cluster 21",".",21,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",3.44632,1
"2006 to 2016","Cluster 22",".",22,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.33773,1
"2006 to 2016","Cluster 23",".",23,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.16871,1
"2006 to 2016","Cluster 24",".",24,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.76232,1
"2006 to 2016","Cluster 25",".",25,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.70261,1
"2006 to 2016","Cluster 26",".",26,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.05511,1
"2006 to 2016","Cluster 27",".",27,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.12885,1
"2006 to 2016","Cluster 28",".",28,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.46692,1
"2006 to 2016","Cluster 29",".",29,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-1.51248,1
"2006 to 2016","Cluster 30",".",30,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-2.83612,1
"2006 to 2016","Cluster 31",".",31,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.93287,1
"2006 to 2016","Cluster 32",".",32,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-1.66992,1
"2006 to 2016","Cluster 33",".",33,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.32983,1
"2006 to 2016","Cluster 34",".",34,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.42325,1
"2006 to 2016","Cluster 35",".",35,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-1.04504,1
"2006 to 2016","Cluster 36",".",36,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-3.79218,1
"2006 to 2016","Cluster 37",".",37,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.72099,1
"2006 to 2016","Cluster 38",".",38,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-2.10660,1
"2006 to 2016","Cluster 39",".",39,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.99228,1
"2006 to 2016","Non-cluster area",".",99,"01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","I",1

