"timeframe","Anc2012","NumOccupiedHsgUnits","anc2012_nf","start_date","end_date","PctSameHouse5YearsAgo","PctVacantHsgUnitsForRent","PctOwnerOccupiedHsgUnits","PctVacantHUForRent_m","PctOwnerOccupiedHU_m","mprice_sf","sales_sf","MedianMrtgInc1_4m_adj","NumMrtgOrigHomePurchPerUnit","PctSubprimeConvOrigHomePur","forecl_ssl_1Kpcl_sf_condo","forecl_ssl_sf_condo","trustee_ssl_1Kpcl_sf_condo","trustee_ssl_sf_condo","PctAnnChgRMPriceSf_1yr","PctAnnChgRMPriceSf_5yr","PctAnnChgRMPriceSf_10yr","indc"
1999,"ANC 8B",".","8B","01JAN1999","31DEC1999",".",".",".",".",".",101994,39,49577,66,0.0,19,18,5.3,5.0,".",".",".",1
2000,"ANC 8B",".","8B","01JAN2000","31DEC2000",".",".",".",".",".",120532,49,52883,54,0.1,22,21,5.3,5.0,".",".",".",1
2001,"ANC 8B",".","8B","01JAN2001","31DEC2001",".",".",".",".",".",120000,37,56703,44,0.1,16,15,5.3,5.0,".",".",".",1
2002,"ANC 8B",".","8B","01JAN2002","31DEC2002",".",".",".",".",".",132730,60,69240,49,0.1,32,34,6.5,7.0,".",".",".",1
2003,"ANC 8B",".","8B","01JAN2003","31DEC2003",".",".",".",".",".",156250,18,74975,67,0.2,27,29,0.9,1.0,".",".",".",1
2004,"ANC 8B",".","8B","01JAN2004","31DEC2004",".",".",".",".",".",170000,34,73452,104,0.1,27,30,3.6,4.0,".",".",".",1
2005,"ANC 8B",".","8B","01JAN2005","31DEC2005",".",".",".",".",".",210000,34,73452,104,0.1,25,29,3.5,4.0,".",".",".",1
2006,"ANC 8B",".","8B","01JAN2006","31DEC2006",".",".",".",".",".",320000,42,73452,104,0.1,18,24,3.0,4.0,".",".",".",1
2007,"ANC 8B",".","8B","01JAN2007","31DEC2007",".",".",".",".",".",290000,35,73452,104,0.1,22,30,4.4,6.0,".",".",".",1
2008,"ANC 8B",".","8B","01JAN2008","31DEC2008",".",".",".",".",".",283500,18,73452,104,0.1,41,58,8.6,12,".",".",".",1
2009,"ANC 8B",".","8B","01JAN2009","31DEC2009",".",".",".",".",".",257000,15,73452,104,0.1,48,68,15,22,".",".",".",1
2010,"ANC 8B",".","8B","01JAN2010","31DEC2010",".",".",".",".",".",255000,11,73452,104,0.1,44,63,11,16,".",".",".",1
2011,"ANC 8B",".","8B","01JAN2011","31DEC2011",".",".",".",".",".",283400,16,73452,104,0.1,0.0,0.0,3.5,5.0,".",".",".",1
2012,"ANC 8B",".","8B","01JAN2012","31DEC2012",".",".",".",".",".",264500,13,73452,104,0.1,0.7,1.0,0.7,1.0,".",".",".",1
2013,"ANC 8B",".","8B","01JAN2013","31DEC2013",".",".",".",".",".",233750,16,73452,104,0.1,1.4,2.0,1.4,2.0,".",".",".",1
2014,"ANC 8B",".","8B","01JAN2014","31DEC2014",".",".",".",".",".",233000,14,73452,104,0.1,1.4,2.0,1.4,2.0,".",".",".",1
2015,"ANC 8B",".","8B","01JAN2015","31DEC2015",".",".",".",".",".",259750,24,73452,104,0.1,1.4,2.0,1.4,2.0,".",".",".",1
2016,"ANC 8B",".","8B","01JAN2016","31DEC2016",".",".",".",".",".",268000,39,73452,104,0.1,1.4,2.0,1.4,2.0,".",".",".",1
1995,"ANC 8C",".","8C","01JAN1995","31DEC1995",".",".",".",".",".",87875,22,44064,14,0.2,13,19,0.7,1.0,".",".",".",1
1996,"ANC 8C",".","8C","01JAN1996","31DEC1996",".",".",".",".",".",84000,35,39033,18,0.5,19,27,2.8,4.0,".",".",".",1
1997,"ANC 8C",".","8C","01JAN1997","31DEC1997",".",".",".",".",".",81300,37,46087,20,0.4,20,28,3.5,5.0,".",".",".",1
1998,"ANC 8C",".","8C","01JAN1998","31DEC1998",".",".",".",".",".",75037,55,44036,20,0.4,31,44,7.0,10,".",".",".",1
1999,"ANC 8C",".","8C","01JAN1999","31DEC1999",".",".",".",".",".",86101,44,57315,18,0.1,40,57,9.1,13,".",".",".",1
2000,"ANC 8C",".","8C","01JAN2000","31DEC2000",".",".",".",".",".",89500,45,52590,38,0.1,42,60,13,18,".",".",".",1
2001,"ANC 8C",".","8C","01JAN2001","31DEC2001",".",".",".",".",".",99950,33,58157,52,0.1,33,47,8.4,12,".",".",".",1
2002,"ANC 8C",".","8C","01JAN2002","31DEC2002",".",".",".",".",".",135000,35,64985,59,0.1,36,51,7.0,10,".",".",".",1
2003,"ANC 8C",".","8C","01JAN2003","31DEC2003",".",".",".",".",".",140000,51,68629,65,0.2,29,42,1.4,2.0,".",".",".",1
2004,"ANC 8C",".","8C","01JAN2004","31DEC2004",".",".",".",".",".",169950,74,73122,74,0.2,26,39,4.0,6.0,".",".",".",1
2005,"ANC 8C",".","8C","01JAN2005","31DEC2005",".",".",".",".",".",211000,56,73122,74,0.2,13,20,3.3,5.0,".",".",".",1
2006,"ANC 8C",".","8C","01JAN2006","31DEC2006",".",".",".",".",".",249000,47,73122,74,0.2,19,30,1.3,2.0,".",".",".",1
2007,"ANC 8C",".","8C","01JAN2007","31DEC2007",".",".",".",".",".",255000,26,73122,74,0.2,20,35,4.7,8.0,".",".",".",1
2008,"ANC 8C",".","8C","01JAN2008","31DEC2008",".",".",".",".",".",266500,24,73122,74,0.2,39,70,9.4,17,".",".",".",1
2009,"ANC 8C",".","8C","01JAN2009","31DEC2009",".",".",".",".",".",220000,13,73122,74,0.2,45,82,16,29,".",".",".",1
2010,"ANC 8C",".","8C","01JAN2010","31DEC2010",".",".",".",".",".",239500,20,73122,74,0.2,36,65,20,37,".",".",".",1
2011,"ANC 8C",".","8C","01JAN2011","31DEC2011",".",".",".",".",".",200000,21,73122,74,0.2,0.5,1.0,4.4,8.0,".",".",".",1
2012,"ANC 8C",".","8C","01JAN2012","31DEC2012",".",".",".",".",".",195000,13,73122,74,0.2,0.5,1.0,1.6,3.0,".",".",".",1
2013,"ANC 8C",".","8C","01JAN2013","31DEC2013",".",".",".",".",".",217000,15,73122,74,0.2,0.5,1.0,0.0,0.0,".",".",".",1
2014,"ANC 8C",".","8C","01JAN2014","31DEC2014",".",".",".",".",".",250500,22,73122,74,0.2,0.5,1.0,0.0,0.0,".",".",".",1
2015,"ANC 8C",".","8C","01JAN2015","31DEC2015",".",".",".",".",".",364900,43,73122,74,0.2,0.5,1.0,0.0,0.0,".",".",".",1
2016,"ANC 8C",".","8C","01JAN2016","31DEC2016",".",".",".",".",".",318500,27,73122,74,0.2,0.5,1.0,0.0,0.0,".",".",".",1
1995,"ANC 8D",".","8D","01JAN1995","31DEC1995",".",".",".",".",".",84461,11,34117,6.5,0.3,13,13,6.1,6.0,".",".",".",1
1996,"ANC 8D",".","8D","01JAN1996","31DEC1996",".",".",".",".",".",86000,25,64692,8.4,0.1,21,21,3.0,3.0,".",".",".",1
1997,"ANC 8D",".","8D","01JAN1997","31DEC1997",".",".",".",".",".",76668,15,39584,13,0.1,24,24,10,10,".",".",".",1
1998,"ANC 8D",".","8D","01JAN1998","31DEC1998",".",".",".",".",".",83778,33,40719,12,0.1,33,33,14,14,".",".",".",1
1999,"ANC 8D",".","8D","01JAN1999","31DEC1999",".",".",".",".",".",82250,28,67372,10,0.1,19,19,7.1,7.0,".",".",".",1
2000,"ANC 8D",".","8D","01JAN2000","31DEC2000",".",".",".",".",".",89500,22,68197,15,0.1,27,27,4.0,4.0,".",".",".",1
2001,"ANC 8D",".","8D","01JAN2001","31DEC2001",".",".",".",".",".",113000,17,46729,9.5,0.0,27,27,11,11,".",".",".",1
2002,"ANC 8D",".","8D","01JAN2002","31DEC2002",".",".",".",".",".",115000,21,55133,15,0.1,19,19,11,11,".",".",".",1
2003,"ANC 8D",".","8D","01JAN2003","31DEC2003",".",".",".",".",".",120000,15,80674,35,0.2,17,17,4.0,4.0,".",".",".",1
2004,"ANC 8D",".","8D","01JAN2004","31DEC2004",".",".",".",".",".",145000,20,86093,71,0.1,16,16,1.0,1.0,".",".",".",1
2005,"ANC 8D",".","8D","01JAN2005","31DEC2005",".",".",".",".",".",197500,27,86093,71,0.1,20,20,3.0,3.0,".",".",".",1
2006,"ANC 8D",".","8D","01JAN2006","31DEC2006",".",".",".",".",".",288410,74,86093,71,0.1,8.7,10,1.7,2.0,".",".",".",1
2007,"ANC 8D",".","8D","01JAN2007","31DEC2007",".",".",".",".",".",329880,37,86093,71,0.1,17,20,2.6,3.0,".",".",".",1
2008,"ANC 8D",".","8D","01JAN2008","31DEC2008",".",".",".",".",".",225000,15,86093,71,0.1,37,43,6.9,8.0,".",".",".",1
2009,"ANC 8D",".","8D","01JAN2009","31DEC2009",".",".",".",".",".",210000,11,86093,71,0.1,56,65,19,22,".",".",".",1
2010,"ANC 8D",".","8D","01JAN2010","31DEC2010",".",".",".",".",".",185000,11,86093,71,0.1,47,55,16,18,".",".",".",1
2011,"ANC 8D",".","8D","01JAN2011","31DEC2011",".",".",".",".",".",164000,9.0,86093,71,0.1,0.0,0.0,2.6,3.0,".",".",".",1
2012,"ANC 8D",".","8D","01JAN2012","31DEC2012",".",".",".",".",".",172500,6.0,86093,71,0.1,0.0,0.0,0.9,1.0,".",".",".",1
2013,"ANC 8D",".","8D","01JAN2013","31DEC2013",".",".",".",".",".",181826,14,86093,71,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2014,"ANC 8D",".","8D","01JAN2014","31DEC2014",".",".",".",".",".",204950,8.0,86093,71,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2015,"ANC 8D",".","8D","01JAN2015","31DEC2015",".",".",".",".",".",252500,20,86093,71,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2016,"ANC 8D",".","8D","01JAN2016","31DEC2016",".",".",".",".",".",289950,16,86093,71,0.1,0.0,0.0,0.0,0.0,".",".",".",1
1995,"ANC 8E",".","8E","01JAN1995","31DEC1995",".",".",".",".",".",80725,30,31459,10.0,0.0,26,38,3.5,5.0,".",".",".",1
1996,"ANC 8E",".","8E","01JAN1996","31DEC1996",".",".",".",".",".",82500,34,41549,12,0.2,15,21,4.2,6.0,".",".",".",1
1997,"ANC 8E",".","8E","01JAN1997","31DEC1997",".",".",".",".",".",68500,30,56761,19,0.1,21,30,6.3,9.0,".",".",".",1
1998,"ANC 8E",".","8E","01JAN1998","31DEC1998",".",".",".",".",".",66000,47,41238,21,0.3,22,31,7.6,11,".",".",".",1
1999,"ANC 8E",".","8E","01JAN1999","31DEC1999",".",".",".",".",".",99560,63,50452,44,0.1,22,31,7.6,11,".",".",".",1
2000,"ANC 8E",".","8E","01JAN2000","31DEC2000",".",".",".",".",".",114000,62,45517,38,0.1,23,33,9.0,13,".",".",".",1
2001,"ANC 8E",".","8E","01JAN2001","31DEC2001",".",".",".",".",".",111750,52,49010,23,0.0,19,27,8.3,12,".",".",".",1
2002,"ANC 8E",".","8E","01JAN2002","31DEC2002",".",".",".",".",".",123300,46,56290,41,0.1,31,44,6.2,9.0,".",".",".",1
2003,"ANC 8E",".","8E","01JAN2003","31DEC2003",".",".",".",".",".",133500,44,70951,63,0.2,21,30,0.7,1.0,".",".",".",1
2004,"ANC 8E",".","8E","01JAN2004","31DEC2004",".",".",".",".",".",140750,72,71786,100,0.1,16,23,2.1,3.0,".",".",".",1
2005,"ANC 8E",".","8E","01JAN2005","31DEC2005",".",".",".",".",".",200000,67,71786,100,0.1,16,23,0.7,1.0,".",".",".",1
2006,"ANC 8E",".","8E","01JAN2006","31DEC2006",".",".",".",".",".",264345,90,71786,100,0.1,14,30,1.4,3.0,".",".",".",1
2007,"ANC 8E",".","8E","01JAN2007","31DEC2007",".",".",".",".",".",300945,70,71786,100,0.1,17,41,3.0,7.0,".",".",".",1
2008,"ANC 8E",".","8E","01JAN2008","31DEC2008",".",".",".",".",".",320000,84,71786,100,0.1,26,61,6.3,15,".",".",".",1
2009,"ANC 8E",".","8E","01JAN2009","31DEC2009",".",".",".",".",".",293250,24,71786,100,0.1,46,111,11,26,".",".",".",1
2010,"ANC 8E",".","8E","01JAN2010","31DEC2010",".",".",".",".",".",284507,46,71786,100,0.1,40,95,14,32,".",".",".",1
2011,"ANC 8E",".","8E","01JAN2011","31DEC2011",".",".",".",".",".",242000,33,71786,100,0.1,0.4,1.0,4.2,10,".",".",".",1
2012,"ANC 8E",".","8E","01JAN2012","31DEC2012",".",".",".",".",".",215000,21,71786,100,0.1,0.4,1.0,0.8,2.0,".",".",".",1
2013,"ANC 8E",".","8E","01JAN2013","31DEC2013",".",".",".",".",".",223500,38,71786,100,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2014,"ANC 8E",".","8E","01JAN2014","31DEC2014",".",".",".",".",".",263000,40,71786,100,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2015,"ANC 8E",".","8E","01JAN2015","31DEC2015",".",".",".",".",".",265000,24,71786,100,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2016,"ANC 8E",".","8E","01JAN2016","31DEC2016",".",".",".",".",".",277450,46,71786,100,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2016,"ANC 1A",".","1A","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",3.4,".",".",1
2016,"ANC 1B",".","1B","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-1.6,".",".",1
2016,"ANC 1C",".","1C","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",22,".",".",1
2016,"ANC 1D",".","1D","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",11,".",".",1
2016,"ANC 2A",".","2A","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",8.8,".",".",1
2016,"ANC 2B",".","2B","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.9,".",".",1
2016,"ANC 2C",".","2C","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".","i",".",".",1
2016,"ANC 2D",".","2D","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",17,".",".",1
2016,"ANC 2E",".","2E","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-14,".",".",1
2016,"ANC 2F",".","2F","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",9.7,".",".",1
2016,"ANC 3B",".","3B","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.5,".",".",1
2016,"ANC 3C",".","3C","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",5.1,".",".",1
2016,"ANC 3D",".","3D","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",12,".",".",1
2016,"ANC 3E",".","3E","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.2,".",".",1
2016,"ANC 3F",".","3F","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.4,".",".",1
2016,"ANC 3G",".","3G","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.2,".",".",1
2016,"ANC 4A",".","4A","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-5.5,".",".",1
2016,"ANC 4B",".","4B","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.8,".",".",1
2016,"ANC 4C",".","4C","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-1.2,".",".",1
2016,"ANC 4D",".","4D","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.4,".",".",1
2016,"ANC 5A",".","5A","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.9,".",".",1
2016,"ANC 5B",".","5B","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.3,".",".",1
2016,"ANC 5C",".","5C","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-4.6,".",".",1
2016,"ANC 5D",".","5D","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-5.4,".",".",1
2016,"ANC 5E",".","5E","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",3.2,".",".",1
2016,"ANC 6A",".","6A","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-2.1,".",".",1
2016,"ANC 6B",".","6B","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.5,".",".",1
2016,"ANC 6C",".","6C","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.8,".",".",1
2016,"ANC 6D",".","6D","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-4.6,".",".",1
2016,"ANC 6E",".","6E","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.6,".",".",1
2016,"ANC 7B",".","7B","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",15,".",".",1
2016,"ANC 7C",".","7C","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-1.2,".",".",1
2016,"ANC 7D",".","7D","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",5.4,".",".",1
2016,"ANC 7E",".","7E","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-1.4,".",".",1
2016,"ANC 7F",".","7F","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-4.1,".",".",1
2016,"ANC 8A",".","8A","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-2.4,".",".",1
2016,"ANC 8B",".","8B","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.9,".",".",1
2016,"ANC 8C",".","8C","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-14,".",".",1
2016,"ANC 8D",".","8D","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",13,".",".",1
2016,"ANC 8E",".","8E","01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",3.4,".",".",1
2016,"ANC 1A",".","1A","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",7.9,".",1
2016,"ANC 1B",".","1B","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.7,".",1
2016,"ANC 1C",".","1C","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",8.1,".",1
2016,"ANC 1D",".","1D","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.4,".",1
2016,"ANC 2A",".","2A","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.5,".",1
2016,"ANC 2B",".","2B","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",7.0,".",1
2016,"ANC 2C",".","2C","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","i",".",1
2016,"ANC 2D",".","2D","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-2.4,".",1
2016,"ANC 2E",".","2E","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.7,".",1
2016,"ANC 2F",".","2F","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",10,".",1
2016,"ANC 3B",".","3B","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.4,".",1
2016,"ANC 3C",".","3C","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",3.5,".",1
2016,"ANC 3D",".","3D","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.6,".",1
2016,"ANC 3E",".","3E","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",3.2,".",1
2016,"ANC 3F",".","3F","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.6,".",1
2016,"ANC 3G",".","3G","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.1,".",1
2016,"ANC 4A",".","4A","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.8,".",1
2016,"ANC 4B",".","4B","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",6.9,".",1
2016,"ANC 4C",".","4C","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",7.4,".",1
2016,"ANC 4D",".","4D","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",8.2,".",1
2016,"ANC 5A",".","5A","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",8.5,".",1
2016,"ANC 5B",".","5B","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",8.7,".",1
2016,"ANC 5C",".","5C","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",9.1,".",1
2016,"ANC 5D",".","5D","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",15,".",1
2016,"ANC 5E",".","5E","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",9.5,".",1
2016,"ANC 6A",".","6A","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",5.8,".",1
2016,"ANC 6B",".","6B","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.9,".",1
2016,"ANC 6C",".","6C","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",6.9,".",1
2016,"ANC 6D",".","6D","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.8,".",1
2016,"ANC 6E",".","6E","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",8.7,".",1
2016,"ANC 7B",".","7B","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.5,".",1
2016,"ANC 7C",".","7C","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",5.2,".",1
2016,"ANC 7D",".","7D","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",5.8,".",1
2016,"ANC 7E",".","7E","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.6,".",1
2016,"ANC 7F",".","7F","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",3.8,".",1
2016,"ANC 8A",".","8A","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.4,".",1
2016,"ANC 8B",".","8B","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-2.4,".",1
2016,"ANC 8C",".","8C","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",8.3,".",1
2016,"ANC 8D",".","8D","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",11,".",1
2016,"ANC 8E",".","8E","01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.4,".",1
2016,"ANC 1A",".","1A","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",3.6,1
2016,"ANC 1B",".","1B","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.9,1
2016,"ANC 1C",".","1C","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",3.6,1
2016,"ANC 1D",".","1D","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.2,1
2016,"ANC 2A",".","2A","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.2,1
2016,"ANC 2B",".","2B","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",3.4,1
2016,"ANC 2C",".","2C","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","i",1
2016,"ANC 2D",".","2D","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.7,1
2016,"ANC 2E",".","2E","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.9,1
2016,"ANC 2F",".","2F","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.4,1
2016,"ANC 3B",".","3B","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.3,1
2016,"ANC 3C",".","3C","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.4,1
2016,"ANC 3D",".","3D","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.7,1
2016,"ANC 3E",".","3E","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.0,1
2016,"ANC 3F",".","3F","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.9,1
2016,"ANC 3G",".","3G","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.2,1
2016,"ANC 4A",".","4A","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.4,1
2016,"ANC 4B",".","4B","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.6,1
2016,"ANC 4C",".","4C","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.4,1
2016,"ANC 4D",".","4D","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.7,1
2016,"ANC 5A",".","5A","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.1,1
2016,"ANC 5B",".","5B","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.9,1
2016,"ANC 5C",".","5C","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.9,1
2016,"ANC 5D",".","5D","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.2,1
2016,"ANC 5E",".","5E","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",3.7,1
2016,"ANC 6A",".","6A","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.7,1
2016,"ANC 6B",".","6B","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.0,1
2016,"ANC 6C",".","6C","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.7,1
2016,"ANC 6D",".","6D","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.3,1
