"timeframe","Geo2010","NumOccupiedHsgUnits","geo2010_nf","start_date","end_date","PctSameHouse5YearsAgo","PctVacantHsgUnitsForRent","PctOwnerOccupiedHsgUnits","PctVacantHUForRent_m","PctOwnerOccupiedHU_m","mprice_sf","sales_sf","MedianMrtgInc1_4m_adj","NumMrtgOrigHomePurchPerUnit","PctSubprimeConvOrigHomePur","forecl_ssl_1Kpcl_sf_condo","forecl_ssl_sf_condo","trustee_ssl_1Kpcl_sf_condo","trustee_ssl_sf_condo","PctAnnChgRMPriceSf_1yr","PctAnnChgRMPriceSf_5yr","PctAnnChgRMPriceSf_10yr","indc"
2002,"DC Tract 87.02",".",11001008702,"01JAN2002","31DEC2002",".",".",".",".",".",150000.0,29,88902.24,83.48,0.22727,27.950,9,6.211,2,".",".",".",1
2003,"DC Tract 87.02",".",11001008702,"01JAN2003","31DEC2003",".",".",".",".",".",187000.0,22,106934.93,72.60,0.26316,36.810,12,3.067,1,".",".",".",1
2004,"DC Tract 87.02",".",11001008702,"01JAN2004","31DEC2004",".",".",".",".",".",300000.0,22,90243.57,110.71,0.06557,8.902,3,0.000,0,".",".",".",1
2005,"DC Tract 87.02",".",11001008702,"01JAN2005","31DEC2005",".",".",".",".",".",350000.0,14,90243.57,110.71,0.06557,5.935,2,2.967,1,".",".",".",1
2006,"DC Tract 87.02",".",11001008702,"01JAN2006","31DEC2006",".",".",".",".",".",485000.0,16,90243.57,110.71,0.06557,5.602,2,0.000,0,".",".",".",1
2007,"DC Tract 87.02",".",11001008702,"01JAN2007","31DEC2007",".",".",".",".",".",391270.5,14,90243.57,110.71,0.06557,26.110,10,13.055,5,".",".",".",1
2008,"DC Tract 87.02",".",11001008702,"01JAN2008","31DEC2008",".",".",".",".",".",329500.0,2,90243.57,110.71,0.06557,24.691,10,12.346,5,".",".",".",1
2009,"DC Tract 87.02",".",11001008702,"01JAN2009","31DEC2009",".",".",".",".",".",317000.0,9,90243.57,110.71,0.06557,62.350,26,11.990,5,".",".",".",1
2010,"DC Tract 87.02",".",11001008702,"01JAN2010","31DEC2010",".",".",".",".",".",360000.0,6,90243.57,110.71,0.06557,41.958,18,41.958,18,".",".",".",1
2011,"DC Tract 87.02",".",11001008702,"01JAN2011","31DEC2011",".",".",".",".",".",327000.0,15,90243.57,110.71,0.06557,0.000,0,2.141,1,".",".",".",1
2012,"DC Tract 87.02",".",11001008702,"01JAN2012","31DEC2012",".",".",".",".",".",405999.5,16,90243.57,110.71,0.06557,2.037,1,0.000,0,".",".",".",1
2013,"DC Tract 87.02",".",11001008702,"01JAN2013","31DEC2013",".",".",".",".",".",454875.0,18,90243.57,110.71,0.06557,0.000,0,0.000,0,".",".",".",1
2014,"DC Tract 87.02",".",11001008702,"01JAN2014","31DEC2014",".",".",".",".",".",603750.0,8,90243.57,110.71,0.06557,0.000,0,0.000,0,".",".",".",1
2015,"DC Tract 87.02",".",11001008702,"01JAN2015","31DEC2015",".",".",".",".",".",661000.0,17,90243.57,110.71,0.06557,0.000,0,0.000,0,".",".",".",1
2016,"DC Tract 87.02",".",11001008702,"01JAN2016","31DEC2016",".",".",".",".",".",589000.0,14,90243.57,110.71,0.06557,0.000,0,0.000,0,".",".",".",1
1995,"DC Tract 88.02",".",11001008802,"01JAN1995","31DEC1995",".",".",".",".",".",80000.0,37,46950.81,15.13,0.28571,15.291,15,7.136,7,".",".",".",1
1996,"DC Tract 88.02",".",11001008802,"01JAN1996","31DEC1996",".",".",".",".",".",77500.0,35,51514.21,22.70,0.47368,24.465,24,4.077,4,".",".",".",1
1997,"DC Tract 88.02",".",11001008802,"01JAN1997","31DEC1997",".",".",".",".",".",80000.0,33,45231.72,41.91,0.48387,33.639,33,11.213,11,".",".",".",1
1998,"DC Tract 88.02",".",11001008802,"01JAN1998","31DEC1998",".",".",".",".",".",81937.0,63,48762.00,29.69,0.27273,35.678,35,19.368,19,".",".",".",1
1999,"DC Tract 88.02",".",11001008802,"01JAN1999","31DEC1999",".",".",".",".",".",82614.0,58,49844.29,43.66,0.05556,39.755,39,12.232,12,".",".",".",1
2000,"DC Tract 88.02",".",11001008802,"01JAN2000","31DEC2000",".",".",".",".",".",80000.0,39,59241.24,46.57,0.06383,37.717,37,23.445,23,".",".",".",1
2001,"DC Tract 88.02",".",11001008802,"01JAN2001","31DEC2001",".",".",".",".",".",98500.0,49,72547.75,59.95,0.13636,42.813,42,20.387,20,".",".",".",1
2002,"DC Tract 88.02",".",11001008802,"01JAN2002","31DEC2002",".",".",".",".",".",120000.0,53,82063.61,76.83,0.14844,28.542,28,11.213,11,".",".",".",1
2003,"DC Tract 88.02",".",11001008802,"01JAN2003","31DEC2003",".",".",".",".",".",142750.0,54,92603.44,101.28,0.36994,30.581,30,0.000,0,".",".",".",1
2004,"DC Tract 88.02",".",11001008802,"01JAN2004","31DEC2004",".",".",".",".",".",200000.0,54,93981.47,73.92,0.27778,19.368,19,2.039,2,".",".",".",1
2005,"DC Tract 88.02",".",11001008802,"01JAN2005","31DEC2005",".",".",".",".",".",287500.0,76,93981.47,73.92,0.27778,12.195,12,3.049,3,".",".",".",1
2006,"DC Tract 88.02",".",11001008802,"01JAN2006","31DEC2006",".",".",".",".",".",316500.0,54,93981.47,73.92,0.27778,16.064,16,3.012,3,".",".",".",1
2007,"DC Tract 88.02",".",11001008802,"01JAN2007","31DEC2007",".",".",".",".",".",362000.0,27,93981.47,73.92,0.27778,25.075,25,9.027,9,".",".",".",1
2008,"DC Tract 88.02",".",11001008802,"01JAN2008","31DEC2008",".",".",".",".",".",349000.0,8,93981.47,73.92,0.27778,49.850,50,8.973,9,".",".",".",1
2009,"DC Tract 88.02",".",11001008802,"01JAN2009","31DEC2009",".",".",".",".",".",295000.0,9,93981.47,73.92,0.27778,64.356,65,14.851,15,".",".",".",1
2010,"DC Tract 88.02",".",11001008802,"01JAN2010","31DEC2010",".",".",".",".",".",295000.0,26,93981.47,73.92,0.27778,63.366,64,24.752,25,".",".",".",1
2011,"DC Tract 88.02",".",11001008802,"01JAN2011","31DEC2011",".",".",".",".",".",283900.0,33,93981.47,73.92,0.27778,0.000,0,3.960,4,".",".",".",1
2012,"DC Tract 88.02",".",11001008802,"01JAN2012","31DEC2012",".",".",".",".",".",310000.0,31,93981.47,73.92,0.27778,0.000,0,0.000,0,".",".",".",1
2013,"DC Tract 88.02",".",11001008802,"01JAN2013","31DEC2013",".",".",".",".",".",439500.0,58,93981.47,73.92,0.27778,0.000,0,0.000,0,".",".",".",1
2014,"DC Tract 88.02",".",11001008802,"01JAN2014","31DEC2014",".",".",".",".",".",513550.0,40,93981.47,73.92,0.27778,0.000,0,0.000,0,".",".",".",1
2015,"DC Tract 88.02",".",11001008802,"01JAN2015","31DEC2015",".",".",".",".",".",572500.0,47,93981.47,73.92,0.27778,0.000,0,0.000,0,".",".",".",1
2016,"DC Tract 88.02",".",11001008802,"01JAN2016","31DEC2016",".",".",".",".",".",560000.0,52,93981.47,73.92,0.27778,0.000,0,0.000,0,".",".",".",1
1995,"DC Tract 88.03",".",11001008803,"01JAN1995","31DEC1995",".",".",".",".",".",78800.0,3,53658.07,6.05,".",39.474,3,13.158,1,".",".",".",1
1996,"DC Tract 88.03",".",11001008803,"01JAN1996","31DEC1996",".",".",".",".",".",65000.0,1,50193.34,20.16,0.50000,39.474,3,0.000,0,".",".",".",1
1997,"DC Tract 88.03",".",11001008803,"01JAN1997","31DEC1997",".",".",".",".",".",40000.0,3,68493.75,36.29,0.22222,78.947,6,13.158,1,".",".",".",1
1998,"DC Tract 88.03",".",11001008803,"01JAN1998","31DEC1998",".",".",".",".",".",51857.0,8,70017.24,36.29,0.10000,65.789,5,52.632,4,".",".",".",1
1999,"DC Tract 88.03",".",11001008803,"01JAN1999","31DEC1999",".",".",".",".",".",57849.0,4,55922.86,24.19,0.00000,52.632,4,13.158,1,".",".",".",1
2000,"DC Tract 88.03",".",11001008803,"01JAN2000","31DEC2000",".",".",".",".",".",59500.0,1,50265.29,38.31,0.07143,52.632,4,39.474,3,".",".",".",1
2001,"DC Tract 88.03",".",11001008803,"01JAN2001","31DEC2001",".",".",".",".",".",97500.0,2,84249.00,32.26,0.00000,13.158,1,26.316,2,".",".",".",1
2002,"DC Tract 88.03",".",11001008803,"01JAN2002","31DEC2002",".",".",".",".",".",102800.0,4,86622.70,70.56,0.00000,65.789,5,13.158,1,".",".",".",1
2003,"DC Tract 88.03",".",11001008803,"01JAN2003","31DEC2003",".",".",".",".",".",149000.0,3,87091.33,86.69,0.09302,52.632,4,0.000,0,".",".",".",1
2004,"DC Tract 88.03",".",11001008803,"01JAN2004","31DEC2004",".",".",".",".",".",115000.0,9,115340.89,38.31,0.15789,12.821,1,0.000,0,".",".",".",1
2005,"DC Tract 88.03",".",11001008803,"01JAN2005","31DEC2005",".",".",".",".",".",210000.0,15,115340.89,38.31,0.15789,12.195,1,0.000,0,".",".",".",1
2006,"DC Tract 88.03",".",11001008803,"01JAN2006","31DEC2006",".",".",".",".",".",342500.0,2,115340.89,38.31,0.15789,36.145,3,12.048,1,".",".",".",1
2007,"DC Tract 88.03",".",11001008803,"01JAN2007","31DEC2007",".",".",".",".",".",200000.0,5,115340.89,38.31,0.15789,21.978,2,21.978,2,".",".",".",1
2008,"DC Tract 88.03",".",11001008803,"01JAN2008","31DEC2008",".",".",".",".",".",186000.0,2,115340.89,38.31,0.15789,52.632,5,10.526,1,".",".",".",1
2009,"DC Tract 88.03",".",11001008803,"01JAN2009","31DEC2009",".",".",".",".",".",".",0,115340.89,38.31,0.15789,60.870,7,34.783,4,".",".",".",1
2010,"DC Tract 88.03",".",11001008803,"01JAN2010","31DEC2010",".",".",".",".",".",".",0,115340.89,38.31,0.15789,59.322,7,0.000,0,".",".",".",1
2011,"DC Tract 88.03",".",11001008803,"01JAN2011","31DEC2011",".",".",".",".",".",210000.0,1,115340.89,38.31,0.15789,0.000,0,8.475,1,".",".",".",1
2012,"DC Tract 88.03",".",11001008803,"01JAN2012","31DEC2012",".",".",".",".",".",202500.0,8,115340.89,38.31,0.15789,0.000,0,7.353,1,".",".",".",1
2013,"DC Tract 88.03",".",11001008803,"01JAN2013","31DEC2013",".",".",".",".",".",270604.0,3,115340.89,38.31,0.15789,0.000,0,0.000,0,".",".",".",1
2014,"DC Tract 88.03",".",11001008803,"01JAN2014","31DEC2014",".",".",".",".",".",317500.0,2,115340.89,38.31,0.15789,0.000,0,0.000,0,".",".",".",1
2015,"DC Tract 88.03",".",11001008803,"01JAN2015","31DEC2015",".",".",".",".",".",335000.0,2,115340.89,38.31,0.15789,0.000,0,0.000,0,".",".",".",1
2016,"DC Tract 88.03",".",11001008803,"01JAN2016","31DEC2016",".",".",".",".",".",319750.0,4,115340.89,38.31,0.15789,0.000,0,0.000,0,".",".",".",1
1995,"DC Tract 88.04",".",11001008804,"01JAN1995","31DEC1995",".",".",".",".",".",65000.0,5,46950.81,13.72,0.42857,22.140,6,3.690,1,".",".",".",1
1996,"DC Tract 88.04",".",11001008804,"01JAN1996","31DEC1996",".",".",".",".",".",84500.0,7,61420.79,12.96,0.33333,29.520,8,11.070,3,".",".",".",1
1997,"DC Tract 88.04",".",11001008804,"01JAN1997","31DEC1997",".",".",".",".",".",72100.0,12,84001.77,15.24,0.06667,51.661,14,18.450,5,".",".",".",1
1998,"DC Tract 88.04",".",11001008804,"01JAN1998","31DEC1998",".",".",".",".",".",62500.0,12,53138.08,22.10,0.14286,25.830,7,14.760,4,".",".",".",1
1999,"DC Tract 88.04",".",11001008804,"01JAN1999","31DEC1999",".",".",".",".",".",62500.0,9,52275.71,28.96,0.20690,59.041,16,14.760,4,".",".",".",1
2000,"DC Tract 88.04",".",11001008804,"01JAN2000","31DEC2000",".",".",".",".",".",106000.0,7,62233.22,39.63,0.15385,33.210,9,11.070,3,".",".",".",1
2001,"DC Tract 88.04",".",11001008804,"01JAN2001","31DEC2001",".",".",".",".",".",81500.0,14,67867.25,25.91,0.22727,73.801,20,44.280,12,".",".",".",1
2002,"DC Tract 88.04",".",11001008804,"01JAN2002","31DEC2002",".",".",".",".",".",106000.0,21,68386.34,53.35,0.20635,36.900,10,22.140,6,".",".",".",1
2003,"DC Tract 88.04",".",11001008804,"01JAN2003","31DEC2003",".",".",".",".",".",137500.0,6,68901.37,55.64,0.22535,55.556,15,14.815,4,".",".",".",1
2004,"DC Tract 88.04",".",11001008804,"01JAN2004","31DEC2004",".",".",".",".",".",187300.0,16,86505.67,38.87,0.37255,48.148,13,18.519,5,".",".",".",1
2005,"DC Tract 88.04",".",11001008804,"01JAN2005","31DEC2005",".",".",".",".",".",210000.0,21,86505.67,38.87,0.37255,29.630,8,7.407,2,".",".",".",1
2006,"DC Tract 88.04",".",11001008804,"01JAN2006","31DEC2006",".",".",".",".",".",267450.0,14,86505.67,38.87,0.37255,10.490,3,0.000,0,".",".",".",1
2007,"DC Tract 88.04",".",11001008804,"01JAN2007","31DEC2007",".",".",".",".",".",290000.0,13,86505.67,38.87,0.37255,24.540,8,21.472,7,".",".",".",1
2008,"DC Tract 88.04",".",11001008804,"01JAN2008","31DEC2008",".",".",".",".",".",319042.5,6,86505.67,38.87,0.37255,37.791,13,20.349,7,".",".",".",1
2009,"DC Tract 88.04",".",11001008804,"01JAN2009","31DEC2009",".",".",".",".",".",294000.0,3,86505.67,38.87,0.37255,65.903,23,11.461,4,".",".",".",1
2010,"DC Tract 88.04",".",11001008804,"01JAN2010","31DEC2010",".",".",".",".",".",277000.0,5,86505.67,38.87,0.37255,46.196,17,21.739,8,".",".",".",1
2011,"DC Tract 88.04",".",11001008804,"01JAN2011","31DEC2011",".",".",".",".",".",128000.0,4,86505.67,38.87,0.37255,0.000,0,5.181,2,".",".",".",1
2012,"DC Tract 88.04",".",11001008804,"01JAN2012","31DEC2012",".",".",".",".",".",275000.0,10,86505.67,38.87,0.37255,0.000,0,0.000,0,".",".",".",1
2013,"DC Tract 88.04",".",11001008804,"01JAN2013","31DEC2013",".",".",".",".",".",406250.0,12,86505.67,38.87,0.37255,0.000,0,2.625,1,".",".",".",1
2014,"DC Tract 88.04",".",11001008804,"01JAN2014","31DEC2014",".",".",".",".",".",391000.0,11,86505.67,38.87,0.37255,0.000,0,2.625,1,".",".",".",1
2015,"DC Tract 88.04",".",11001008804,"01JAN2015","31DEC2015",".",".",".",".",".",452000.0,15,86505.67,38.87,0.37255,0.000,0,2.625,1,".",".",".",1
2016,"DC Tract 88.04",".",11001008804,"01JAN2016","31DEC2016",".",".",".",".",".",387450.0,18,86505.67,38.87,0.37255,0.000,0,2.625,1,".",".",".",1
1995,"DC Tract 89.03",".",11001008903,"01JAN1995","31DEC1995",".",".",".",".",".",67350.0,18,36889.92,6.87,0.50000,11.416,5,2.283,1,".",".",".",1
1996,"DC Tract 89.03",".",11001008903,"01JAN1996","31DEC1996",".",".",".",".",".",72250.0,10,50193.34,12.02,0.75000,15.982,7,11.416,5,".",".",".",1
1997,"DC Tract 89.03",".",11001008903,"01JAN1997","31DEC1997",".",".",".",".",".",75000.0,11,63324.41,18.88,0.58333,27.397,12,15.982,7,".",".",".",1
1998,"DC Tract 89.03",".",11001008903,"01JAN1998","31DEC1998",".",".",".",".",".",59250.0,26,42510.46,30.90,0.14286,45.662,20,13.699,6,".",".",".",1
1999,"DC Tract 89.03",".",11001008903,"01JAN1999","31DEC1999",".",".",".",".",".",65632.0,27,55922.86,30.04,0.05882,41.096,18,41.096,18,".",".",".",1
2000,"DC Tract 89.03",".",11001008903,"01JAN2000","31DEC2000",".",".",".",".",".",73500.0,21,67020.39,23.18,0.12500,43.379,19,22.831,10,".",".",".",1
2001,"DC Tract 89.03",".",11001008903,"01JAN2001","31DEC2001",".",".",".",".",".",98000.0,22,56166.00,43.78,0.07692,25.114,11,9.132,4,".",".",".",1
2002,"DC Tract 89.03",".",11001008903,"01JAN2002","31DEC2002",".",".",".",".",".",86200.0,16,56988.62,43.78,0.10638,45.662,20,11.416,5,".",".",".",1
2003,"DC Tract 89.03",".",11001008903,"01JAN2003","31DEC2003",".",".",".",".",".",125452.5,20,71657.42,42.92,0.12500,34.247,15,4.566,2,".",".",".",1
2004,"DC Tract 89.03",".",11001008903,"01JAN2004","31DEC2004",".",".",".",".",".",149000.0,23,83835.74,38.63,0.34884,15.982,7,0.000,0,".",".",".",1
2005,"DC Tract 89.03",".",11001008903,"01JAN2005","31DEC2005",".",".",".",".",".",243000.0,23,83835.74,38.63,0.34884,9.132,4,0.000,0,".",".",".",1
2006,"DC Tract 89.03",".",11001008903,"01JAN2006","31DEC2006",".",".",".",".",".",269000.0,17,83835.74,38.63,0.34884,13.453,6,2.242,1,".",".",".",1
2007,"DC Tract 89.03",".",11001008903,"01JAN2007","31DEC2007",".",".",".",".",".",260000.0,10,83835.74,38.63,0.34884,22.422,10,4.484,2,".",".",".",1
2008,"DC Tract 89.03",".",11001008903,"01JAN2008","31DEC2008",".",".",".",".",".",250000.0,5,83835.74,38.63,0.34884,35.556,16,17.778,8,".",".",".",1
2009,"DC Tract 89.03",".",11001008903,"01JAN2009","31DEC2009",".",".",".",".",".",220000.0,7,83835.74,38.63,0.34884,50.439,23,10.965,5,".",".",".",1
2010,"DC Tract 89.03",".",11001008903,"01JAN2010","31DEC2010",".",".",".",".",".",189000.0,9,83835.74,38.63,0.34884,50.633,24,16.878,8,".",".",".",1
2011,"DC Tract 89.03",".",11001008903,"01JAN2011","31DEC2011",".",".",".",".",".",190000.0,13,83835.74,38.63,0.34884,0.000,0,2.101,1,".",".",".",1
2012,"DC Tract 89.03",".",11001008903,"01JAN2012","31DEC2012",".",".",".",".",".",266250.0,16,83835.74,38.63,0.34884,0.000,0,0.000,0,".",".",".",1
2013,"DC Tract 89.03",".",11001008903,"01JAN2013","31DEC2013",".",".",".",".",".",250000.0,15,83835.74,38.63,0.34884,0.000,0,2.092,1,".",".",".",1
2014,"DC Tract 89.03",".",11001008903,"01JAN2014","31DEC2014",".",".",".",".",".",385000.0,24,83835.74,38.63,0.34884,0.000,0,2.092,1,".",".",".",1
2015,"DC Tract 89.03",".",11001008903,"01JAN2015","31DEC2015",".",".",".",".",".",415725.0,18,83835.74,38.63,0.34884,0.000,0,2.092,1,".",".",".",1
2016,"DC Tract 89.03",".",11001008903,"01JAN2016","31DEC2016",".",".",".",".",".",392500.0,24,83835.74,38.63,0.34884,0.000,0,2.092,1,".",".",".",1
1995,"DC Tract 89.04",".",11001008904,"01JAN1995","31DEC1995",".",".",".",".",".",59500.0,5,53658.07,5.37,0.50000,13.889,3,9.259,2,".",".",".",1
1996,"DC Tract 89.04",".",11001008904,"01JAN1996","31DEC1996",".",".",".",".",".",80750.0,8,44909.83,16.11,0.16667,32.407,7,0.000,0,".",".",".",1
1997,"DC Tract 89.04",".",11001008904,"01JAN1997","31DEC1997",".",".",".",".",".",73000.0,5,36185.38,11.82,0.33333,27.778,6,4.630,1,".",".",".",1
1998,"DC Tract 89.04",".",11001008904,"01JAN1998","31DEC1998",".",".",".",".",".",78500.0,18,67516.62,22.56,0.18750,32.407,7,32.407,7,".",".",".",1
1999,"DC Tract 89.04",".",11001008904,"01JAN1999","31DEC1999",".",".",".",".",".",71150.0,12,60785.71,19.33,0.20000,27.778,6,18.519,4,".",".",".",1
2000,"DC Tract 89.04",".",11001008904,"01JAN2000","31DEC2000",".",".",".",".",".",81708.0,11,67020.39,52.63,0.03846,27.778,6,23.148,5,".",".",".",1
2001,"DC Tract 89.04",".",11001008904,"01JAN2001","31DEC2001",".",".",".",".",".",105750.0,12,74302.94,23.63,0.06667,27.778,6,13.889,3,".",".",".",1
2002,"DC Tract 89.04",".",11001008904,"01JAN2002","31DEC2002",".",".",".",".",".",110750.0,16,70096.00,23.63,0.15000,37.037,8,18.519,4,".",".",".",1
2003,"DC Tract 89.04",".",11001008904,"01JAN2003","31DEC2003",".",".",".",".",".",143750.0,6,95910.71,48.34,0.46512,27.778,6,4.630,1,".",".",".",1
2004,"DC Tract 89.04",".",11001008904,"01JAN2004","31DEC2004",".",".",".",".",".",180000.0,9,101457.27,29.00,0.11111,18.519,4,0.000,0,".",".",".",1
2005,"DC Tract 89.04",".",11001008904,"01JAN2005","31DEC2005",".",".",".",".",".",285000.0,12,101457.27,29.00,0.11111,13.889,3,4.630,1,".",".",".",1
2006,"DC Tract 89.04",".",11001008904,"01JAN2006","31DEC2006",".",".",".",".",".",286500.0,4,101457.27,29.00,0.11111,18.519,4,0.000,0,".",".",".",1
2007,"DC Tract 89.04",".",11001008904,"01JAN2007","31DEC2007",".",".",".",".",".",304450.0,4,101457.27,29.00,0.11111,18.519,4,9.259,2,".",".",".",1
2008,"DC Tract 89.04",".",11001008904,"01JAN2008","31DEC2008",".",".",".",".",".",260000.0,5,101457.27,29.00,0.11111,37.037,8,18.519,4,".",".",".",1
2009,"DC Tract 89.04",".",11001008904,"01JAN2009","31DEC2009",".",".",".",".",".",192500.0,2,101457.27,29.00,0.11111,41.667,9,13.889,3,".",".",".",1
2010,"DC Tract 89.04",".",11001008904,"01JAN2010","31DEC2010",".",".",".",".",".",197000.0,13,101457.27,29.00,0.11111,32.407,7,13.889,3,".",".",".",1
2011,"DC Tract 89.04",".",11001008904,"01JAN2011","31DEC2011",".",".",".",".",".",180000.0,11,101457.27,29.00,0.11111,0.000,0,9.259,2,".",".",".",1
2012,"DC Tract 89.04",".",11001008904,"01JAN2012","31DEC2012",".",".",".",".",".",183500.0,8,101457.27,29.00,0.11111,0.000,0,0.000,0,".",".",".",1
2013,"DC Tract 89.04",".",11001008904,"01JAN2013","31DEC2013",".",".",".",".",".",310000.0,7,101457.27,29.00,0.11111,0.000,0,0.000,0,".",".",".",1
2014,"DC Tract 89.04",".",11001008904,"01JAN2014","31DEC2014",".",".",".",".",".",404950.0,14,101457.27,29.00,0.11111,0.000,0,0.000,0,".",".",".",1
2015,"DC Tract 89.04",".",11001008904,"01JAN2015","31DEC2015",".",".",".",".",".",400000.0,17,101457.27,29.00,0.11111,0.000,0,0.000,0,".",".",".",1
2016,"DC Tract 89.04",".",11001008904,"01JAN2016","31DEC2016",".",".",".",".",".",398500.0,10,101457.27,29.00,0.11111,0.000,0,0.000,0,".",".",".",1
1995,"DC Tract 90",".",11001009000,"01JAN1995","31DEC1995",".",".",".",".",".",59000.0,1,54999.52,39.37,0.00000,5.690,4,1.422,1,".",".",".",1
1996,"DC Tract 90",".",11001009000,"01JAN1996","31DEC1996",".",".",".",".",".",65000.0,1,40947.20,41.34,0.14286,9.957,7,0.000,0,".",".",".",1
1997,"DC Tract 90",".",11001009000,"01JAN1997","31DEC1997",".",".",".",".",".",".",0,45877.89,27.56,0.00000,19.915,14,0.000,0,".",".",".",1
1998,"DC Tract 90",".",11001009000,"01JAN1998","31DEC1998",".",".",".",".",".",91000.0,2,66266.31,43.31,0.25000,19.915,14,0.000,0,".",".",".",1
1999,"DC Tract 90",".",11001009000,"01JAN1999","31DEC1999",".",".",".",".",".",75000.0,3,68080.00,19.69,0.00000,11.380,8,1.422,1,".",".",".",1
2000,"DC Tract 90",".",11001009000,"01JAN2000","31DEC2000",".",".",".",".",".",".",0,62233.22,43.31,0.00000,14.225,10,0.000,0,".",".",".",1
2001,"DC Tract 90",".",11001009000,"01JAN2001","31DEC2001",".",".",".",".",".",".",0,71377.63,41.34,0.13333,14.225,10,1.422,1,".",".",".",1
2002,"DC Tract 90",".",11001009000,"01JAN2002","31DEC2002",".",".",".",".",".",84500.0,2,62687.48,35.43,0.00000,12.802,9,1.422,1,".",".",".",1
2003,"DC Tract 90",".",11001009000,"01JAN2003","31DEC2003",".",".",".",".",".",".",0,77169.53,51.18,0.04167,15.647,11,2.845,2,".",".",".",1
2004,"DC Tract 90",".",11001009000,"01JAN2004","31DEC2004",".",".",".",".",".",205000.0,2,80097.84,74.80,0.05556,15.647,11,0.000,0,".",".",".",1
2005,"DC Tract 90",".",11001009000,"01JAN2005","31DEC2005",".",".",".",".",".",450000.0,1,80097.84,74.80,0.05556,8.782,8,1.098,1,".",".",".",1
2006,"DC Tract 90",".",11001009000,"01JAN2006","31DEC2006",".",".",".",".",".",445110.0,6,80097.84,74.80,0.05556,18.640,17,0.000,0,".",".",".",1
2007,"DC Tract 90",".",11001009000,"01JAN2007","31DEC2007",".",".",".",".",".",481200.0,118,80097.84,74.80,0.05556,10.965,10,2.193,2,".",".",".",1
2008,"DC Tract 90",".",11001009000,"01JAN2008","31DEC2008",".",".",".",".",".",469000.0,40,80097.84,74.80,0.05556,21.930,20,2.193,2,".",".",".",1
2009,"DC Tract 90",".",11001009000,"01JAN2009","31DEC2009",".",".",".",".",".",459900.0,31,80097.84,74.80,0.05556,28.509,26,8.772,8,".",".",".",1
2010,"DC Tract 90",".",11001009000,"01JAN2010","31DEC2010",".",".",".",".",".",430000.0,13,80097.84,74.80,0.05556,26.316,24,4.386,4,".",".",".",1
2011,"DC Tract 90",".",11001009000,"01JAN2011","31DEC2011",".",".",".",".",".",399999.0,3,80097.84,74.80,0.05556,2.139,2,0.000,0,".",".",".",1
2012,"DC Tract 90",".",11001009000,"01JAN2012","31DEC2012",".",".",".",".",".",404994.5,52,80097.84,74.80,0.05556,0.000,0,0.000,0,".",".",".",1
2013,"DC Tract 90",".",11001009000,"01JAN2013","31DEC2013",".",".",".",".",".",449595.0,52,80097.84,74.80,0.05556,0.000,0,0.000,0,".",".",".",1
2014,"DC Tract 90",".",11001009000,"01JAN2014","31DEC2014",".",".",".",".",".",490707.5,100,80097.84,74.80,0.05556,0.000,0,0.000,0,".",".",".",1
2015,"DC Tract 90",".",11001009000,"01JAN2015","31DEC2015",".",".",".",".",".",527800.0,82,80097.84,74.80,0.05556,0.000,0,0.000,0,".",".",".",1
2016,"DC Tract 90",".",11001009000,"01JAN2016","31DEC2016",".",".",".",".",".",535000.0,19,80097.84,74.80,0.05556,0.000,0,0.000,0,".",".",".",1
1995,"DC Tract 91.02",".",11001009102,"01JAN1995","31DEC1995",".",".",".",".",".",81750.0,6,68414.04,20.02,0.06667,7.174,5,5.739,4,".",".",".",1
1996,"DC Tract 91.02",".",11001009102,"01JAN1996","31DEC1996",".",".",".",".",".",80597.0,16,63402.11,22.52,0.15385,8.608,6,1.435,1,".",".",".",1
1997,"DC Tract 91.02",".",11001009102,"01JAN1997","31DEC1997",".",".",".",".",".",97975.0,28,52985.73,17.51,0.10000,10.043,7,4.304,3,".",".",".",1
1998,"DC Tract 91.02",".",11001009102,"01JAN1998","31DEC1998",".",".",".",".",".",135000.0,33,46261.39,25.02,0.25000,18.651,13,2.869,2,".",".",".",1
1999,"DC Tract 91.02",".",11001009102,"01JAN1999","31DEC1999",".",".",".",".",".",129000.0,25,47412.86,21.68,0.18750,22.956,16,5.739,4,".",".",".",1
2000,"DC Tract 91.02",".",11001009102,"01JAN2000","31DEC2000",".",".",".",".",".",110000.0,23,46076.52,34.20,0.14286,18.651,13,10.043,7,".",".",".",1
2001,"DC Tract 91.02",".",11001009102,"01JAN2001","31DEC2001",".",".",".",".",".",113000.0,17,66697.13,37.53,0.15385,22.956,16,5.739,4,".",".",".",1
2002,"DC Tract 91.02",".",11001009102,"01JAN2002","31DEC2002",".",".",".",".",".",140000.0,13,68386.34,45.04,0.15385,26.207,19,4.138,3,".",".",".",1
2003,"DC Tract 91.02",".",11001009102,"01JAN2003","31DEC2003",".",".",".",".",".",173950.0,30,80476.80,58.38,0.11429,19.152,14,2.736,2,".",".",".",1
2004,"DC Tract 91.02",".",11001009102,"01JAN2004","31DEC2004",".",".",".",".",".",205000.0,21,76893.93,52.54,0.17460,17.497,13,1.346,1,".",".",".",1
2005,"DC Tract 91.02",".",11001009102,"01JAN2005","31DEC2005",".",".",".",".",".",257250.0,26,76893.93,52.54,0.17460,13.228,10,0.000,0,".",".",".",1
