"start_date","end_date","geo2010","timeframe","geo2010_nf","Pct_births_low_wt","Pct_births_teen","ucounty","indc"
"01JAN2006","31DEC2006","DC Tract 4",2006,11001000400,4.0,0.0,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 4",2007,11001000400,12,4.0,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 4",2008,11001000400,16,5.3,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 4",2009,11001000400,13,0.0,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 4",2010,11001000400,0.0,0.0,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 4",2011,11001000400,0.0,0.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 4",2012,11001000400,6.7,0.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 4",2013,11001000400,0.0,0.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 4",2014,11001000400,13,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 4",2015,11001000400,12,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 4",2016,11001000400,0.0,0.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 5.01",2003,11001000501,17,0.0,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 5.01",2004,11001000501,0.0,0.0,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 5.01",2005,11001000501,11,0.0,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 5.01",2006,11001000501,0.0,0.0,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 5.01",2007,11001000501,10,3.4,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 5.01",2008,11001000501,6.9,0.0,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 5.01",2009,11001000501,0.0,0.0,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 5.01",2010,11001000501,8.6,0.0,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 5.01",2011,11001000501,10,0.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 5.01",2012,11001000501,3.8,0.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 5.01",2013,11001000501,3.4,0.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 5.01",2014,11001000501,3.4,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 5.01",2015,11001000501,13,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 5.01",2016,11001000501,5.1,0.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 5.02",2003,11001000502,4.5,0.0,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 5.02",2004,11001000502,2.3,0.0,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 5.02",2005,11001000502,6.5,0.0,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 5.02",2006,11001000502,6.1,0.0,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 5.02",2007,11001000502,10,5.0,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 5.02",2008,11001000502,8.8,0.0,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 5.02",2009,11001000502,13,3.1,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 5.02",2010,11001000502,0.0,0.0,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 5.02",2011,11001000502,5.7,0.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 5.02",2012,11001000502,0.0,0.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 5.02",2013,11001000502,2.9,0.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 5.02",2014,11001000502,3.0,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 5.02",2015,11001000502,0.0,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 5.02",2016,11001000502,3.7,0.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 6",2003,11001000600,4.0,0.0,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 6",2004,11001000600,6.1,2.0,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 6",2005,11001000600,4.8,0.0,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 6",2006,11001000600,14,0.0,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 6",2007,11001000600,7.4,0.0,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 6",2008,11001000600,2.7,0.0,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 6",2009,11001000600,4.3,0.0,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 6",2010,11001000600,7.5,0.0,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 6",2011,11001000600,9.3,0.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 6",2012,11001000600,2.2,0.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 6",2013,11001000600,3.8,3.8,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 6",2014,11001000600,2.3,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 6",2015,11001000600,2.7,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 6",2016,11001000600,15,0.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 7.01",2003,11001000701,2.6,2.6,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 7.01",2004,11001000701,6.5,0.0,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 7.01",2005,11001000701,4.2,0.0,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 7.01",2006,11001000701,14,0.0,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 7.01",2007,11001000701,2.2,0.0,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 7.01",2008,11001000701,10,0.0,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 7.01",2009,11001000701,5.0,0.0,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 7.01",2010,11001000701,1.9,0.0,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 7.01",2011,11001000701,5.0,0.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 7.01",2012,11001000701,12,1.7,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 7.01",2013,11001000701,1.9,0.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 7.01",2014,11001000701,3.9,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 7.01",2015,11001000701,4.0,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 7.01",2016,11001000701,4.0,0.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 7.02",2003,11001000702,3.4,0.0,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 7.02",2004,11001000702,2.7,2.7,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 7.02",2005,11001000702,8.7,0.0,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 7.02",2006,11001000702,7.7,0.0,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 7.02",2007,11001000702,26,0.0,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 7.02",2008,11001000702,14,2.9,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 7.02",2009,11001000702,0.0,0.0,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 7.02",2010,11001000702,9.8,0.0,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 7.02",2011,11001000702,2.3,0.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 7.02",2012,11001000702,3.9,0.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 7.02",2013,11001000702,6.1,0.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 7.02",2014,11001000702,4.9,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 7.02",2015,11001000702,14,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 7.02",2016,11001000702,8.7,0.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 8.01",2003,11001000801,4.3,0.0,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 8.01",2004,11001000801,6.2,0.0,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 8.01",2005,11001000801,6.7,0.0,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 8.01",2006,11001000801,8.3,0.0,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 8.01",2007,11001000801,4.9,0.0,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 8.01",2008,11001000801,5.0,0.0,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 8.01",2009,11001000801,11,0.0,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 8.01",2010,11001000801,3.8,0.0,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 8.01",2011,11001000801,2.0,0.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 8.01",2012,11001000801,3.8,1.9,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 8.01",2013,11001000801,2.2,0.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 8.01",2014,11001000801,7.1,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 8.01",2015,11001000801,2.7,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 8.01",2016,11001000801,11,0.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 8.02",2003,11001000802,8.0,0.0,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 8.02",2004,11001000802,4.5,2.3,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 8.02",2005,11001000802,18,0.0,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 8.02",2006,11001000802,3.2,0.0,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 8.02",2007,11001000802,11,0.0,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 8.02",2008,11001000802,0.0,0.0,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 8.02",2009,11001000802,13,0.0,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 8.02",2010,11001000802,2.7,2.7,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 8.02",2011,11001000802,5.8,0.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 8.02",2012,11001000802,7.1,0.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 8.02",2013,11001000802,13,0.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 8.02",2014,11001000802,13,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 8.02",2015,11001000802,4.7,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 8.02",2016,11001000802,2.7,0.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 9.01",2003,11001000901,3.9,0.0,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 9.01",2004,11001000901,3.8,0.0,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 9.01",2005,11001000901,1.9,1.9,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 9.01",2006,11001000901,4.5,0.0,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 9.01",2007,11001000901,8.7,4.3,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 9.01",2008,11001000901,4.8,1.6,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 9.01",2009,11001000901,4.3,0.0,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 9.01",2010,11001000901,6.3,0.0,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 9.01",2011,11001000901,5.9,0.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 9.01",2012,11001000901,10,0.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 9.01",2013,11001000901,9.4,0.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 9.01",2014,11001000901,2.9,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 9.01",2015,11001000901,13,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 9.01",2016,11001000901,6.1,0.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 9.02",2003,11001000902,11,0.0,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 9.02",2004,11001000902,4.2,0.0,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 9.02",2005,11001000902,6.1,0.0,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 9.02",2006,11001000902,17,0.0,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 9.02",2007,11001000902,7.1,0.0,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 9.02",2008,11001000902,19,0.0,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 9.02",2009,11001000902,12,0.0,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 9.02",2010,11001000902,19,0.0,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 9.02",2011,11001000902,9.1,0.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 9.02",2012,11001000902,5.0,0.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 9.02",2013,11001000902,8.3,0.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 9.02",2014,11001000902,0.0,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 9.02",2015,11001000902,10,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 9.02",2016,11001000902,12,0.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 10.01",2003,11001001001,5.2,0.0,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 10.01",2004,11001001001,2.7,0.0,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 10.01",2005,11001001001,6.5,0.0,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 10.01",2006,11001001001,8.6,0.0,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 10.01",2007,11001001001,1.1,1.1,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 10.01",2008,11001001001,9.8,0.0,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 10.01",2009,11001001001,7.1,0.0,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 10.01",2010,11001001001,2.3,0.0,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 10.01",2011,11001001001,6.7,1.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 10.01",2012,11001001001,9.9,0.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 10.01",2013,11001001001,6.1,0.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 10.01",2014,11001001001,2.5,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 10.01",2015,11001001001,8.3,1.6,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 10.01",2016,11001001001,11,1.5,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 10.02",2003,11001001002,13,0.0,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 10.02",2004,11001001002,16,2.3,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 10.02",2005,11001001002,4.3,0.0,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 10.02",2006,11001001002,8.1,2.7,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 10.02",2007,11001001002,10,3.4,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 10.02",2008,11001001002,2.8,0.0,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 10.02",2009,11001001002,3.1,3.1,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 10.02",2010,11001001002,2.3,0.0,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 10.02",2011,11001001002,11,0.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 10.02",2012,11001001002,7.5,0.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 10.02",2013,11001001002,0.0,0.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 10.02",2014,11001001002,2.6,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 10.02",2015,11001001002,15,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 10.02",2016,11001001002,10,0.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 11",2003,11001001100,5.5,1.4,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 11",2004,11001001100,8.8,0.0,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 11",2005,11001001100,6.6,0.0,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 11",2006,11001001100,3.8,0.0,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 11",2007,11001001100,10,0.0,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 11",2008,11001001100,7.0,2.3,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 11",2009,11001001100,3.4,0.0,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 11",2010,11001001100,6.5,0.0,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 11",2011,11001001100,6.3,0.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 11",2012,11001001100,7.0,0.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 11",2013,11001001100,5.2,1.7,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 11",2014,11001001100,8.8,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 11",2015,11001001100,9.3,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 11",2016,11001001100,3.6,0.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 12",2003,11001001200,0.0,0.0,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 12",2004,11001001200,0.0,0.0,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 12",2005,11001001200,5.9,0.0,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 12",2006,11001001200,6.3,0.0,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 12",2007,11001001200,1.6,1.6,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 12",2008,11001001200,7.4,1.9,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 12",2009,11001001200,2.9,1.5,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 12",2010,11001001200,1.7,0.0,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 12",2011,11001001200,16,0.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 12",2012,11001001200,1.8,1.8,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 12",2013,11001001200,5.3,0.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 12",2014,11001001200,1.9,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 12",2015,11001001200,6.1,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 12",2016,11001001200,5.1,1.7,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 13.01",2003,11001001301,5.1,0.0,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 13.01",2004,11001001301,7.0,0.0,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 13.01",2005,11001001301,19,0.0,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 13.01",2006,11001001301,4.3,0.0,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 13.01",2007,11001001301,19,0.0,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 13.01",2008,11001001301,17,0.0,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 13.01",2009,11001001301,4.8,0.0,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 13.01",2010,11001001301,15,0.0,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 13.01",2011,11001001301,4.2,0.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 13.01",2012,11001001301,8.8,0.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 13.01",2013,11001001301,3.0,0.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 13.01",2014,11001001301,0.0,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 13.01",2015,11001001301,19,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 13.01",2016,11001001301,5.3,0.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 13.02",2003,11001001302,11,0.0,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 13.02",2004,11001001302,1.8,0.0,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 13.02",2005,11001001302,7.8,0.0,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 13.02",2006,11001001302,18,0.0,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 13.02",2007,11001001302,1.9,0.0,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 13.02",2008,11001001302,6.7,0.0,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 13.02",2009,11001001302,12,0.0,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 13.02",2010,11001001302,8.6,0.0,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 13.02",2011,11001001302,5.5,0.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 13.02",2012,11001001302,13,0.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 13.02",2013,11001001302,1.4,0.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 13.02",2014,11001001302,3.3,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 13.02",2015,11001001302,1.9,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 13.02",2016,11001001302,5.2,0.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 14.01",2003,11001001401,8.9,0.0,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 14.01",2004,11001001401,12,2.0,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 14.01",2005,11001001401,13,0.0,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 14.01",2006,11001001401,5.7,0.0,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 14.01",2007,11001001401,11,0.0,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 14.01",2008,11001001401,12,0.0,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 14.01",2009,11001001401,11,0.0,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 14.01",2010,11001001401,10,0.0,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 14.01",2011,11001001401,6.5,0.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 14.01",2012,11001001401,0.0,0.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 14.01",2013,11001001401,6.5,0.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 14.01",2014,11001001401,6.9,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 14.01",2015,11001001401,3.7,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 14.01",2016,11001001401,0.0,0.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 14.02",2003,11001001402,9.8,0.0,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 14.02",2004,11001001402,2.0,0.0,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 14.02",2005,11001001402,9.8,2.4,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 14.02",2006,11001001402,4.8,0.0,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 14.02",2007,11001001402,15,0.0,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 14.02",2008,11001001402,5.3,2.6,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 14.02",2009,11001001402,3.1,0.0,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 14.02",2010,11001001402,3.1,3.1,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 14.02",2011,11001001402,7.8,0.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 14.02",2012,11001001402,5.1,0.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 14.02",2013,11001001402,8.8,0.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 14.02",2014,11001001402,5.1,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 14.02",2015,11001001402,11,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 14.02",2016,11001001402,14,0.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 15",2003,11001001500,8.2,0.0,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 15",2004,11001001500,5.3,0.0,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 15",2005,11001001500,11,0.0,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 15",2006,11001001500,6.0,0.0,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 15",2007,11001001500,3.6,0.0,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 15",2008,11001001500,7.5,0.0,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 15",2009,11001001500,6.7,0.0,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 15",2010,11001001500,2.8,0.0,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 15",2011,11001001500,3.1,0.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 15",2012,11001001500,6.6,0.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 15",2013,11001001500,7.5,0.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 15",2014,11001001500,4.3,0.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 15",2015,11001001500,6.3,2.1,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 15",2016,11001001500,6.6,0.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 16",2003,11001001600,16,2.7,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 16",2004,11001001600,11,0.0,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 16",2005,11001001600,18,4.4,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 16",2006,11001001600,12,4.8,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 16",2007,11001001600,14,2.0,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 16",2008,11001001600,4.0,0.0,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 16",2009,11001001600,0.0,0.0,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 16",2010,11001001600,5.9,2.9,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 16",2011,11001001600,6.1,3.0,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 16",2012,11001001600,12,3.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 16",2013,11001001600,5.7,5.7,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 16",2014,11001001600,9.8,2.4,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 16",2015,11001001600,0.0,0.0,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 16",2016,11001001600,5.3,0.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 17.02",2003,11001001702,3.8,12,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 17.02",2004,11001001702,4.2,0.0,"District of Columbia",1
