"timeframe","geo2010","geo2010_nf","start_date","end_date","PctPoorPersons","PctPoorChildren","PctPoorElderly","AvgFamilyIncAdj","PctPoorPersons_m","PctPoorChildren_m","PctPoorElderly_m","AvgFamilyIncAdj_m","PctChgAvgFamilyIncAdj","Tanf_client","Fs_client","ucounty"
"2013-17","MD Tract 009 8607.01",24009860701,"01JAN2012","31DEC2016",7.3,10,6.0,143675,5.3,14,5.0,49539,"X","X","X","Calvert"
"2013-17","MD Tract 009 8607.02",24009860702,"01JAN2012","31DEC2016",9.2,8.5,18,98524,5.1,9.6,13,22347,"X","X","X","Calvert"
"2013-17","MD Tract 009 8607.03",24009860703,"01JAN2012","31DEC2016",5.6,10,0.2,107905,4.0,7.1,3.4,19887,"X","X","X","Calvert"
"2013-17","MD Tract 009 8608.01",24009860801,"01JAN2012","31DEC2016",4.3,1.1,8.1,134863,2.7,3.2,9.1,22905,"X","X","X","Calvert"
"2013-17","MD Tract 009 8608.02",24009860802,"01JAN2012","31DEC2016",9.3,9.9,7.2,117271,5.0,7.2,7.1,21221,"X","X","X","Calvert"
"2013-17","MD Tract 009 8609",24009860900,"01JAN2012","31DEC2016",7.6,13,2.4,121362,6.2,8.3,2.3,22928,"X","X","X","Calvert"
"2013-17","MD Tract 009 8610.01",24009861001,"01JAN2012","31DEC2016",2.1,0.0,8.9,164088,2.4,18,9.8,42398,"X","X","X","Calvert"
"2013-17","MD Tract 009 8610.03",24009861003,"01JAN2012","31DEC2016",8.9,1.8,11,103902,7.0,5.3,10,20925,"X","X","X","Calvert"
"2013-17","MD Tract 009 8610.04",24009861004,"01JAN2012","31DEC2016",5.4,5.0,4.2,106411,3.0,5.1,7.5,17530,"X","X","X","Calvert"
"2013-17","MD Tract 017 8501.01",24017850101,"01JAN2012","31DEC2016",4.6,3.7,5.8,118298,2.5,5.4,6.5,20188,"X","X","X","Charles"
"2013-17","MD Tract 017 8501.02",24017850102,"01JAN2012","31DEC2016",18,33,14,98924,8.8,14,7.6,18529,"X","X","X","Charles"
"2013-17","MD Tract 017 8502.01",24017850201,"01JAN2012","31DEC2016",1.2,1.2,33,65397,1.2,9.8,103,18936,"X","X","X","Charles"
"2013-17","MD Tract 017 8502.02",24017850202,"01JAN2012","31DEC2016",12,14,2.8,78463,6.2,8.8,4.6,13324,"X","X","X","Charles"
"2013-17","MD Tract 017 8503",24017850300,"01JAN2012","31DEC2016",9.4,14,11,100123,4.7,8.4,6.5,21954,"X","X","X","Charles"
"2013-17","MD Tract 017 8504",24017850400,"01JAN2012","31DEC2016",12,17,4.3,103427,6.4,7.8,4.6,17135,"X","X","X","Charles"
"2013-17","MD Tract 017 8505",24017850500,"01JAN2012","31DEC2016",8.6,9.7,1.9,133362,4.5,10,5.1,24085,"X","X","X","Charles"
"2013-17","MD Tract 017 8506",24017850600,"01JAN2012","31DEC2016",2.4,1.5,0.0,155981,1.2,4.2,3.5,25196,"X","X","X","Charles"
"2013-17","MD Tract 017 8507.06",24017850706,"01JAN2012","31DEC2016",1.9,2.0,0.0,143823,1.7,3.9,9.3,19795,"X","X","X","Charles"
"2013-17","MD Tract 017 8507.08",24017850708,"01JAN2012","31DEC2016",7.1,12,11,136839,4.5,7.0,9.3,18776,"X","X","X","Charles"
"2013-17","MD Tract 017 8507.09",24017850709,"01JAN2012","31DEC2016",5.4,6.9,8.9,110022,3.9,5.5,16,28727,"X","X","X","Charles"
"2013-17","MD Tract 017 8507.10",24017850710,"01JAN2012","31DEC2016",4.6,8.0,9.3,133540,3.7,6.2,12,17822,"X","X","X","Charles"
"2013-17","MD Tract 017 8507.11",24017850711,"01JAN2012","31DEC2016",9.5,18,8.7,103542,6.6,12,15,18390,"X","X","X","Charles"
"2013-17","MD Tract 017 8507.12",24017850712,"01JAN2012","31DEC2016",3.4,1.8,2.5,146479,2.3,4.3,5.5,19841,"X","X","X","Charles"
"2013-17","MD Tract 017 8507.13",24017850713,"01JAN2012","31DEC2016",4.8,1.5,8.4,163875,3.1,3.4,8.2,23743,"X","X","X","Charles"
"2013-17","MD Tract 017 8508.01",24017850801,"01JAN2012","31DEC2016",6.3,12,7.5,131674,3.7,8.3,5.9,15469,"X","X","X","Charles"
"2013-17","MD Tract 017 8508.02",24017850802,"01JAN2012","31DEC2016",8.0,12,3.0,98112,3.6,7.3,5.1,19643,"X","X","X","Charles"
"2013-17","MD Tract 017 8509.01",24017850901,"01JAN2012","31DEC2016",16,24,13,63024,6.4,8.9,9.2,11089,"X","X","X","Charles"
"2013-17","MD Tract 017 8509.02",24017850902,"01JAN2012","31DEC2016",7.1,3.5,12,99040,3.8,5.3,14,14961,"X","X","X","Charles"
"2013-17","MD Tract 017 8509.04",24017850904,"01JAN2012","31DEC2016",3.6,2.3,1.3,129021,2.7,2.6,4.7,17567,"X","X","X","Charles"
"2013-17","MD Tract 017 8509.05",24017850905,"01JAN2012","31DEC2016",4.9,8.2,5.8,103440,3.2,6.5,13,18805,"X","X","X","Charles"
"2013-17","MD Tract 017 8509.06",24017850906,"01JAN2012","31DEC2016",19,25,16,86394,13,14,12,19892,"X","X","X","Charles"
"2013-17","MD Tract 017 8510.01",24017851001,"01JAN2012","31DEC2016",4.7,8.1,2.2,117413,5.8,9.6,3.9,24551,"X","X","X","Charles"
"2013-17","MD Tract 017 8510.02",24017851002,"01JAN2012","31DEC2016",4.5,4.9,14,126967,2.8,5.4,7.8,19670,"X","X","X","Charles"
"2013-17","MD Tract 017 8511",24017851100,"01JAN2012","31DEC2016",9.4,18,1.9,131766,6.7,14,5.4,32718,"X","X","X","Charles"
"2013-17","MD Tract 017 8512",24017851200,"01JAN2012","31DEC2016",11,18,15,109026,6.0,9.4,9.5,17641,"X","X","X","Charles"
"2013-17","MD Tract 017 8513.01",24017851301,"01JAN2012","31DEC2016",8.5,17,1.5,149306,5.4,9.3,4.1,26069,"X","X","X","Charles"
"2013-17","MD Tract 017 8513.02",24017851302,"01JAN2012","31DEC2016",7.0,12,2.3,129560,4.1,7.7,3.7,19348,"X","X","X","Charles"
"2013-17","MD Tract 017 8514",24017851400,"01JAN2012","31DEC2016",5.1,3.6,4.9,150848,3.3,4.5,5.4,18289,"X","X","X","Charles"
"2013-17","MD Tract 017 8515",24017851500,"01JAN2012","31DEC2016",4.9,8.9,2.0,120811,3.3,6.3,5.6,23696,"X","X","X","Charles"
"2013-17","MD Tract 021 7402",24021740200,"01JAN2012","31DEC2016",10,14,6.6,124415,4.4,7.4,4.2,21283,"X","X","X","Frederick"
"2013-17","MD Tract 021 7501",24021750100,"01JAN2012","31DEC2016",5.3,0.0,5.7,91317,3.5,22,13,22772,"X","X","X","Frederick"
"2013-17","MD Tract 021 7502",24021750200,"01JAN2012","31DEC2016",12,0.0,5.4,144348,6.2,25,16,37019,"X","X","X","Frederick"
"2013-17","MD Tract 021 7503",24021750300,"01JAN2012","31DEC2016",27,51,8.4,65108,8.8,18,8.1,18222,"X","X","X","Frederick"
"2013-17","MD Tract 021 7505.03",24021750503,"01JAN2012","31DEC2016",14,21,3.5,71909,7.2,11,8.6,15956,"X","X","X","Frederick"
"2013-17","MD Tract 021 7505.04",24021750504,"01JAN2012","31DEC2016",13,19,8.6,87198,7.2,11,5.7,23616,"X","X","X","Frederick"
"2013-17","MD Tract 021 7505.05",24021750505,"01JAN2012","31DEC2016",22,35,30,64681,7.4,8.8,14,15298,"X","X","X","Frederick"
"2013-17","MD Tract 021 7505.06",24021750506,"01JAN2012","31DEC2016",5.0,5.8,3.4,108846,4.0,5.9,4.9,16506,"X","X","X","Frederick"
"2013-17","MD Tract 021 7506",24021750600,"01JAN2012","31DEC2016",7.5,0.0,10,144910,3.7,16,6.4,33808,"X","X","X","Frederick"
"2013-17","MD Tract 021 7507.01",24021750701,"01JAN2012","31DEC2016",5.6,3.3,0.5,107186,2.9,4.4,6.4,14793,"X","X","X","Frederick"
"2013-17","MD Tract 021 7507.02",24021750702,"01JAN2012","31DEC2016",17,36,13,74880,6.6,15,7.2,15817,"X","X","X","Frederick"
"2013-17","MD Tract 021 7508.01",24021750801,"01JAN2012","31DEC2016",14,4.8,23,97805,5.4,10,13,27723,"X","X","X","Frederick"
"2013-17","MD Tract 021 7508.02",24021750802,"01JAN2012","31DEC2016",2.8,5.2,0.0,133994,1.8,6.3,2.0,19972,"X","X","X","Frederick"
"2013-17","MD Tract 021 7508.03",24021750803,"01JAN2012","31DEC2016",4.5,4.3,10,111212,2.9,5.7,8.8,23085,"X","X","X","Frederick"
"2013-17","MD Tract 021 7510.01",24021751001,"01JAN2012","31DEC2016",6.3,6.4,14,97459,3.9,17,44,26965,"X","X","X","Frederick"
"2013-17","MD Tract 021 7510.02",24021751002,"01JAN2012","31DEC2016",8.4,8.6,2.7,107971,4.9,7.1,6.0,26454,"X","X","X","Frederick"
"2013-17","MD Tract 021 7510.03",24021751003,"01JAN2012","31DEC2016",15,19,22,89810,6.2,8.9,22,23194,"X","X","X","Frederick"
"2013-17","MD Tract 021 7510.04",24021751004,"01JAN2012","31DEC2016",7.0,16,1.0,110701,4.0,8.0,4.6,19844,"X","X","X","Frederick"
"2013-17","MD Tract 021 7512.01",24021751201,"01JAN2012","31DEC2016",4.9,5.0,2.2,138283,3.5,4.2,3.5,15291,"X","X","X","Frederick"
"2013-17","MD Tract 021 7512.02",24021751202,"01JAN2012","31DEC2016",3.4,2.6,12,128799,2.1,3.8,7.1,18963,"X","X","X","Frederick"
"2013-17","MD Tract 021 7512.03",24021751203,"01JAN2012","31DEC2016",3.0,0.0,2.0,126737,2.4,13,4.7,24864,"X","X","X","Frederick"
"2013-17","MD Tract 021 7513.01",24021751301,"01JAN2012","31DEC2016",6.9,9.7,3.4,164984,6.5,11,3.7,34477,"X","X","X","Frederick"
"2013-17","MD Tract 021 7513.02",24021751302,"01JAN2012","31DEC2016",6.0,6.3,6.4,107293,4.9,11,4.8,15870,"X","X","X","Frederick"
"2013-17","MD Tract 021 7516",24021751600,"01JAN2012","31DEC2016",6.7,12,2.0,113223,3.9,9.5,5.2,19493,"X","X","X","Frederick"
"2013-17","MD Tract 021 7517.01",24021751701,"01JAN2012","31DEC2016",3.2,2.5,5.6,121557,2.1,8.4,8.1,17151,"X","X","X","Frederick"
"2013-17","MD Tract 021 7517.02",24021751702,"01JAN2012","31DEC2016",8.2,8.6,6.1,135241,4.4,6.2,4.3,28635,"X","X","X","Frederick"
"2013-17","MD Tract 021 7518.01",24021751801,"01JAN2012","31DEC2016",4.1,7.6,0.0,134923,3.8,5.6,5.8,12954,"X","X","X","Frederick"
"2013-17","MD Tract 021 7518.02",24021751802,"01JAN2012","31DEC2016",5.3,6.7,2.9,134868,3.1,6.7,4.3,19596,"X","X","X","Frederick"
"2013-17","MD Tract 021 7519.01",24021751901,"01JAN2012","31DEC2016",2.6,2.6,1.6,132779,2.6,3.6,4.9,16473,"X","X","X","Frederick"
"2013-17","MD Tract 021 7519.02",24021751902,"01JAN2012","31DEC2016",6.0,2.0,22,131138,3.1,4.5,12,19899,"X","X","X","Frederick"
"2013-17","MD Tract 021 7519.03",24021751903,"01JAN2012","31DEC2016",0.3,0.0,0.0,172372,0.5,4.3,4.9,27487,"X","X","X","Frederick"
"2013-17","MD Tract 021 7519.04",24021751904,"01JAN2012","31DEC2016",6.5,9.5,9.5,142904,6.6,8.3,9.0,25072,"X","X","X","Frederick"
"2013-17","MD Tract 021 7520.01",24021752001,"01JAN2012","31DEC2016",3.4,5.8,6.9,134696,2.5,5.2,7.6,14717,"X","X","X","Frederick"
"2013-17","MD Tract 021 7521.01",24021752101,"01JAN2012","31DEC2016",1.0,0.0,0.0,170302,1.7,5.8,6.2,28600,"X","X","X","Frederick"
"2013-17","MD Tract 021 7521.02",24021752102,"01JAN2012","31DEC2016",3.8,0.7,6.6,135022,2.5,4.6,6.8,21321,"X","X","X","Frederick"
"2013-17","MD Tract 021 7522.01",24021752201,"01JAN2012","31DEC2016",3.8,0.0,5.2,182968,1.9,11,4.7,28868,"X","X","X","Frederick"
"2013-17","MD Tract 021 7522.02",24021752202,"01JAN2012","31DEC2016",2.7,2.7,17,164363,2.4,2.9,15,31696,"X","X","X","Frederick"
"2013-17","MD Tract 021 7522.04",24021752204,"01JAN2012","31DEC2016",2.3,2.7,0.0,161641,1.9,3.3,9.0,20631,"X","X","X","Frederick"
"2013-17","MD Tract 021 7523.01",24021752301,"01JAN2012","31DEC2016",10,14,16,93497,4.4,5.2,18,13287,"X","X","X","Frederick"
"2013-17","MD Tract 021 7523.02",24021752302,"01JAN2012","31DEC2016",3.2,1.2,7.9,136028,2.0,4.2,6.1,21834,"X","X","X","Frederick"
"2013-17","MD Tract 021 7523.03",24021752303,"01JAN2012","31DEC2016",2.7,2.9,4.7,151172,1.5,4.2,4.8,25972,"X","X","X","Frederick"
"2013-17","MD Tract 021 7525.01",24021752501,"01JAN2012","31DEC2016",1.7,0.7,0.5,158085,1.0,4.4,2.1,25432,"X","X","X","Frederick"
"2013-17","MD Tract 021 7525.02",24021752502,"01JAN2012","31DEC2016",5.9,7.9,12,137203,3.1,7.6,6.7,13861,"X","X","X","Frederick"
"2013-17","MD Tract 021 7526.01",24021752601,"01JAN2012","31DEC2016",2.8,5.3,0.0,165905,2.6,7.5,4.0,32775,"X","X","X","Frederick"
"2013-17","MD Tract 021 7526.02",24021752602,"01JAN2012","31DEC2016",1.0,0.0,1.4,130361,0.9,6.9,4.1,25993,"X","X","X","Frederick"
"2013-17","MD Tract 021 7526.03",24021752603,"01JAN2012","31DEC2016",1.2,0.9,5.1,154583,1.1,4.1,4.5,26143,"X","X","X","Frederick"
"2013-17","MD Tract 021 7528.01",24021752801,"01JAN2012","31DEC2016",4.4,7.9,4.5,113855,2.8,11,5.5,17435,"X","X","X","Frederick"
"2013-17","MD Tract 021 7528.02",24021752802,"01JAN2012","31DEC2016",2.8,1.8,5.7,125187,1.7,5.6,4.9,13468,"X","X","X","Frederick"
"2013-17","MD Tract 021 7529",24021752900,"01JAN2012","31DEC2016",9.9,15,3.6,91343,4.8,8.8,5.9,18473,"X","X","X","Frederick"
"2013-17","MD Tract 021 7530.01",24021753001,"01JAN2012","31DEC2016",5.1,2.3,2.7,104537,2.8,4.4,3.5,17502,"X","X","X","Frederick"
"2013-17","MD Tract 021 7530.02",24021753002,"01JAN2012","31DEC2016",8.6,15,4.7,85304,8.2,13,6.5,17121,"X","X","X","Frederick"
"2013-17","MD Tract 021 7651",24021765100,"01JAN2012","31DEC2016",15,30,13,78943,5.7,13,7.2,18716,"X","X","X","Frederick"
"2013-17","MD Tract 021 7668",24021766800,"01JAN2012","31DEC2016",14,20,12,99691,6.9,11,7.8,22151,"X","X","X","Frederick"
"2013-17","MD Tract 021 7675",24021767500,"01JAN2012","31DEC2016",5.0,3.6,6.1,110606,3.4,8.9,5.1,26456,"X","X","X","Frederick"
"2013-17","MD Tract 021 7676",24021767600,"01JAN2012","31DEC2016",9.5,8.5,15,126654,5.0,6.7,10,18980,"X","X","X","Frederick"
"2013-17","MD Tract 021 7707",24021770700,"01JAN2012","31DEC2016",7.9,12,11,144794,4.3,8.2,8.1,20345,"X","X","X","Frederick"
"2013-17","MD Tract 021 7722",24021772200,"01JAN2012","31DEC2016",19,19,6.6,76042,10,24,12,27037,"X","X","X","Frederick"
"2013-17","MD Tract 021 7735",24021773500,"01JAN2012","31DEC2016",8.0,6.6,11,96175,4.2,5.3,8.6,15136,"X","X","X","Frederick"
"2013-17","MD Tract 021 7753.02",24021775302,"01JAN2012","31DEC2016",8.1,12,1.6,119055,3.9,5.0,4.4,19699,"X","X","X","Frederick"
"2013-17","MD Tract 021 7754",24021775400,"01JAN2012","31DEC2016",12,8.2,12,96412,5.2,8.2,7.5,20346,"X","X","X","Frederick"
"2013-17","MD Tract 021 7756",24021775600,"01JAN2012","31DEC2016",3.8,3.8,0.0,150954,2.6,4.8,7.8,22963,"X","X","X","Frederick"
"2013-17","MD Tract 031 7001.01",24031700101,"01JAN2012","31DEC2016",3.1,7.4,0.0,222084,3.1,6.3,3.6,26450,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7001.03",24031700103,"01JAN2012","31DEC2016",2.6,2.3,0.2,204185,1.7,5.3,2.8,21143,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7001.04",24031700104,"01JAN2012","31DEC2016",7.1,13,2.5,135916,5.0,7.1,7.2,14943,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7001.05",24031700105,"01JAN2012","31DEC2016",5.0,9.6,0.0,139519,4.0,7.8,5.5,27667,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7002.04",24031700204,"01JAN2012","31DEC2016",6.8,12,12,133591,5.2,15,12,24301,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7002.05",24031700205,"01JAN2012","31DEC2016",5.7,8.5,0.0,164527,4.0,8.9,4.6,18622,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7002.06",24031700206,"01JAN2012","31DEC2016",2.0,0.0,3.7,157550,1.2,4.7,4.1,15417,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7002.07",24031700207,"01JAN2012","31DEC2016",7.7,13,16,116481,4.1,5.7,13,15840,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7002.08",24031700208,"01JAN2012","31DEC2016",2.4,0.0,2.4,157719,1.5,7.1,9.2,23055,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7003.04",24031700304,"01JAN2012","31DEC2016",6.7,5.1,6.6,151330,2.9,4.2,6.0,20615,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7003.06",24031700306,"01JAN2012","31DEC2016",1.3,0.7,9.2,131566,1.1,2.8,14,19389,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7003.08",24031700308,"01JAN2012","31DEC2016",3.3,1.1,15,142201,2.1,4.2,12,36776,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7003.09",24031700309,"01JAN2012","31DEC2016",7.4,9.3,8.3,82064,4.0,7.3,12,18866,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7003.10",24031700310,"01JAN2012","31DEC2016",10,18,17,108270,5.8,13,19,18994,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7003.11",24031700311,"01JAN2012","31DEC2016",3.5,2.3,7.2,164529,2.5,2.8,7.5,17328,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7003.12",24031700312,"01JAN2012","31DEC2016",5.6,9.7,2.3,151739,4.2,7.1,6.6,18270,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7004",24031700400,"01JAN2012","31DEC2016",5.1,5.0,8.3,188220,2.7,14,7.1,33045,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7005",24031700500,"01JAN2012","31DEC2016",3.3,1.5,11,188430,1.5,3.6,9.6,36606,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7006.04",24031700604,"01JAN2012","31DEC2016",0.5,0.0,0.0,242337,0.5,3.9,4.7,38559,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7006.06",24031700606,"01JAN2012","31DEC2016",1.5,0.9,1.2,182380,1.0,3.7,4.1,20636,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7006.07",24031700607,"01JAN2012","31DEC2016",5.7,9.6,6.1,194878,3.7,5.8,5.9,23354,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7006.08",24031700608,"01JAN2012","31DEC2016",3.3,3.1,1.9,320295,2.1,4.0,3.2,42275,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7006.10",24031700610,"01JAN2012","31DEC2016",4.7,0.8,9.2,179576,2.8,8.2,11,20205,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7006.11",24031700611,"01JAN2012","31DEC2016",2.6,1.9,7.0,192560,1.4,2.8,6.0,19389,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7006.13",24031700613,"01JAN2012","31DEC2016",9.0,9.1,13,185785,5.0,6.7,16,29811,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7006.14",24031700614,"01JAN2012","31DEC2016",9.6,13,33,95435,6.1,9.0,17,21482,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7006.15",24031700615,"01JAN2012","31DEC2016",1.3,1.3,0.0,218917,1.3,5.0,6.7,31586,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7006.16",24031700616,"01JAN2012","31DEC2016",0.7,1.2,0.0,213001,0.7,3.4,3.8,27889,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.04",24031700704,"01JAN2012","31DEC2016",11,22,5.0,115778,5.8,13,5.4,22941,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.06",24031700706,"01JAN2012","31DEC2016",7.7,12,11,115554,3.7,6.3,17,19237,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.10",24031700710,"01JAN2012","31DEC2016",8.2,19,0.0,128845,5.8,12,4.2,25467,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.11",24031700711,"01JAN2012","31DEC2016",4.5,2.7,1.0,129008,1.8,3.7,3.2,13688,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.13",24031700713,"01JAN2012","31DEC2016",13,20,9.1,79321,5.8,8.9,11,23890,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.15",24031700715,"01JAN2012","31DEC2016",6.5,9.3,2.8,114098,3.2,4.9,4.7,14352,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.16",24031700716,"01JAN2012","31DEC2016",11,23,7.5,113207,8.2,15,7.5,18267,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.17",24031700717,"01JAN2012","31DEC2016",11,22,4.6,90123,4.4,10,5.8,17180,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.18",24031700718,"01JAN2012","31DEC2016",4.4,1.7,7.2,150708,2.0,7.3,3.4,23038,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.19",24031700719,"01JAN2012","31DEC2016",20,32,6.2,74378,7.2,10,11,14605,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.20",24031700720,"01JAN2012","31DEC2016",10,17,0.0,122671,5.6,10,6.6,27045,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.21",24031700721,"01JAN2012","31DEC2016",9.5,4.3,24,74059,4.1,7.6,14,23209,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.22",24031700722,"01JAN2012","31DEC2016",13,16,5.9,81526,4.8,8.5,6.1,17696,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.23",24031700723,"01JAN2012","31DEC2016",12,12,11,97627,4.8,13,3.9,25472,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7007.24",24031700724,"01JAN2012","31DEC2016",23,37,36,51324,12,15,18,10840,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.10",24031700810,"01JAN2012","31DEC2016",14,31,13,116264,6.5,15,7.6,16292,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.11",24031700811,"01JAN2012","31DEC2016",4.7,4.5,1.7,95809,3.2,4.5,5.3,16635,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.12",24031700812,"01JAN2012","31DEC2016",11,11,14,139918,4.0,5.5,9.2,23352,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.13",24031700813,"01JAN2012","31DEC2016",15,25,12,101315,6.0,11,7.2,17379,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.15",24031700815,"01JAN2012","31DEC2016",11,17,13,126653,8.1,9.3,11,35556,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.16",24031700816,"01JAN2012","31DEC2016",8.2,14,6.6,99362,4.8,7.4,4.9,17220,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.17",24031700817,"01JAN2012","31DEC2016",8.2,10,24,127888,3.8,10,16,29172,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.18",24031700818,"01JAN2012","31DEC2016",15,30,0.0,73586,9.0,13,17,15727,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.19",24031700819,"01JAN2012","31DEC2016",6.9,12,10,107915,4.5,6.1,13,17785,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.20",24031700820,"01JAN2012","31DEC2016",13,21,0.0,106807,5.8,11,19,24052,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.22",24031700822,"01JAN2012","31DEC2016",7.6,11,2.5,95013,4.7,9.9,18,22486,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.23",24031700823,"01JAN2012","31DEC2016",3.0,1.1,2.7,145487,1.6,5.3,4.5,21476,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.24",24031700824,"01JAN2012","31DEC2016",3.6,0.0,5.7,180482,3.8,4.8,9.4,34920,"X","X","X","Montgomery"
"2013-17","MD Tract 031 7008.26",24031700826,"01JAN2012","31DEC2016",2.3,0.0,1.5,207110,1.6,4.5,3.8,40260,"X","X","X","Montgomery"
