"timeframe","geo2010","geo2010_nf","start_date","end_date","PctHshldPhone","PctHshldCar","PctBroadband","PctNocomputer","Pctcellularonly","Pctnointernet","PctHshldPhone_m","PctHshldCar_m","PctBroadband_m","Pctnocomputer_m","Pctcellularonly_m","Pctnointernet_m","Pctcomputer","Pctinternet","Pctcomputer_m","Pctinternet_m","ucounty","indc"
"2014-18","MD Tract 031 7031",24031703100,"01JAN2014","31DEC2018",100,94,88,7.2924,2.9,8.2377,4.2,12,4.1,4.238,2.6,4.3018,93,92,4.2,4.3,"Montgomery",0
"2014-18","MD Tract 031 7032.01",24031703201,"01JAN2014","31DEC2018",99,99,90,2.9863,2.3,4.7355,7.3,13,3.8,1.962,1.8,2.5155,97,95,2.0,2.5,"Montgomery",0
"2014-18","MD Tract 031 7032.02",24031703202,"01JAN2014","31DEC2018",100,93,89,1.5744,1.2,6.7748,7.6,11,5.6,1.907,1.5,5.3374,98,93,1.9,5.3,"Montgomery",0
"2014-18","MD Tract 031 7032.06",24031703206,"01JAN2014","31DEC2018",100,99,84,5.2676,7.4,4.9278,4.6,13,4.8,3.976,4.5,3.8931,95,95,4.0,3.9,"Montgomery",0
"2014-18","MD Tract 031 7032.07",24031703207,"01JAN2014","31DEC2018",99,88,73,7.3467,5.4,12.9326,8.1,12,8.6,3.914,4.3,5.8825,93,87,3.9,5.9,"Montgomery",0
"2014-18","MD Tract 031 7032.08",24031703208,"01JAN2014","31DEC2018",100,97,84,2.7060,6.4,6.3139,7.4,11,5.0,2.042,4.6,3.2378,97,94,2.0,3.2,"Montgomery",0
"2014-18","MD Tract 031 7032.09",24031703209,"01JAN2014","31DEC2018",100,91,80,3.0017,11,7.0755,12,15,8.3,2.354,7.2,3.6299,97,93,2.4,3.6,"Montgomery",0
"2014-18","MD Tract 031 7032.10",24031703210,"01JAN2014","31DEC2018",99,98,87,2.6557,3.9,4.2125,8.7,14,5.9,2.472,3.4,3.1123,97,96,2.5,3.1,"Montgomery",0
"2014-18","MD Tract 031 7032.12",24031703212,"01JAN2014","31DEC2018",100,95,79,4.1408,7.2,8.2816,6.6,10,5.9,2.273,3.6,3.4189,96,92,2.3,3.4,"Montgomery",0
"2014-18","MD Tract 031 7032.13",24031703213,"01JAN2014","31DEC2018",99,85,75,9.7582,3.6,13.1523,6.4,14,7.4,4.487,3.2,5.1596,90,87,4.5,5.2,"Montgomery",0
"2014-18","MD Tract 031 7032.14",24031703214,"01JAN2014","31DEC2018",98,96,82,3.3957,7.7,4.4841,7.3,13,6.7,3.826,4.9,3.7782,97,96,3.8,3.8,"Montgomery",0
"2014-18","MD Tract 031 7032.15",24031703215,"01JAN2014","31DEC2018",99,87,78,7.0175,7.4,11.1727,10,16,9.2,5.434,5.3,7.1756,93,89,5.4,7.2,"Montgomery",0
"2014-18","MD Tract 031 7032.16",24031703216,"01JAN2014","31DEC2018",98,90,73,13.3967,0.4,16.8646,6.6,8.9,3.6,4.263,0.7,4.5667,87,83,4.3,4.6,"Montgomery",0
"2014-18","MD Tract 031 7032.18",24031703218,"01JAN2014","31DEC2018",100,82,62,18.5130,8.8,24.1636,6.5,8.4,5.4,4.891,4.7,5.7085,81,76,4.9,5.7,"Montgomery",0
"2014-18","MD Tract 031 7032.19",24031703219,"01JAN2014","31DEC2018",99,89,73,11.1430,4.1,14.0516,6.5,9.5,6.2,4.419,2.4,4.9741,89,86,4.4,5.0,"Montgomery",0
"2014-18","MD Tract 031 7032.20",24031703220,"01JAN2014","31DEC2018",98,74,70,11.2150,9.0,14.7975,11,13,6.3,4.526,4.5,4.8622,89,85,4.5,4.9,"Montgomery",0
"2014-18","MD Tract 031 7032.21",24031703221,"01JAN2014","31DEC2018",99,98,85,3.7237,4.8,5.1268,8.4,12,4.4,2.966,2.4,2.9098,96,95,3.0,2.9,"Montgomery",0
"2014-18","MD Tract 031 7033.01",24031703301,"01JAN2014","31DEC2018",98,98,79,7.2442,3.7,12.6214,7.6,15,5.5,3.793,2.9,5.4184,93,87,3.8,5.4,"Montgomery",0
"2014-18","MD Tract 031 7033.02",24031703302,"01JAN2014","31DEC2018",100,99,84,6.0272,3.5,9.2530,8.0,16,6.8,4.061,3.1,5.2376,94,91,4.1,5.2,"Montgomery",0
"2014-18","MD Tract 031 7034.01",24031703401,"01JAN2014","31DEC2018",99,93,74,10.9959,3.9,16.5975,8.8,14,6.9,5.222,3.1,6.2991,89,83,5.2,6.3,"Montgomery",0
"2014-18","MD Tract 031 7034.02",24031703402,"01JAN2014","31DEC2018",99,99,82,4.6816,4.0,7.1161,9.0,16,6.8,3.182,3.6,3.9296,95,93,3.2,3.9,"Montgomery",0
"2014-18","MD Tract 031 7034.03",24031703403,"01JAN2014","31DEC2018",98,98,77,4.5045,7.9,6.4064,8.8,13,6.9,2.392,5.1,3.2883,95,94,2.4,3.3,"Montgomery",0
"2014-18","MD Tract 031 7034.04",24031703404,"01JAN2014","31DEC2018",100,91,71,9.1754,4.3,13.5889,9.3,14,8.1,4.401,3.7,4.9702,91,86,4.4,5.0,"Montgomery",0
"2014-18","MD Tract 031 7035.01",24031703501,"01JAN2014","31DEC2018",96,94,69,6.0150,10,15.6892,8.6,12,6.5,3.904,5.4,5.3855,94,84,3.9,5.4,"Montgomery",0
"2014-18","MD Tract 031 7035.02",24031703502,"01JAN2014","31DEC2018",96,87,89,6.6895,1.5,5.9177,11,13,4.8,4.878,1.9,4.5362,93,94,4.9,4.5,"Montgomery",0
"2014-18","MD Tract 031 7036.01",24031703601,"01JAN2014","31DEC2018",97,95,80,7.5654,3.0,7.5085,7.6,12,5.8,3.403,2.0,3.2315,92,92,3.4,3.2,"Montgomery",0
"2014-18","MD Tract 031 7036.02",24031703602,"01JAN2014","31DEC2018",99,97,89,4.0037,3.1,4.8417,7.7,12,5.7,4.375,2.1,4.6535,96,95,4.4,4.7,"Montgomery",0
"2014-18","MD Tract 031 7037.01",24031703701,"01JAN2014","31DEC2018",95,95,79,5.5013,13,3.3718,10,17,9.0,4.166,7.3,2.9256,94,97,4.2,2.9,"Montgomery",0
"2014-18","MD Tract 031 7037.02",24031703702,"01JAN2014","31DEC2018",100,97,80,2.4055,5.6,5.0687,12,14,5.6,2.142,3.8,3.5059,98,95,2.1,3.5,"Montgomery",0
"2014-18","MD Tract 031 7038",24031703800,"01JAN2014","31DEC2018",96,78,81,7.1346,7.5,7.8251,6.7,11,6.0,3.826,3.9,3.1227,93,92,3.8,3.1,"Montgomery",0
"2014-18","MD Tract 031 7039.01",24031703901,"01JAN2014","31DEC2018",100,99,89,5.0679,3.8,6.1538,9.2,13,5.5,4.161,3.4,4.3418,95,94,4.2,4.3,"Montgomery",0
"2014-18","MD Tract 031 7039.02",24031703902,"01JAN2014","31DEC2018",98,88,76,8.8832,5.2,11.5905,5.9,11,4.3,4.417,3.1,5.3204,91,88,4.4,5.3,"Montgomery",0
"2014-18","MD Tract 031 7040",24031704000,"01JAN2014","31DEC2018",99,90,73,10.2258,4.9,13.5492,7.7,11,7.5,5.158,3.2,6.0757,90,86,5.2,6.1,"Montgomery",0
"2014-18","MD Tract 031 7041",24031704100,"01JAN2014","31DEC2018",99,98,93,3.3100,2.5,4.1375,2.2,9.5,2.4,1.971,1.7,2.1605,97,96,2.0,2.2,"Montgomery",0
"2014-18","MD Tract 031 7042",24031704200,"01JAN2014","31DEC2018",100,95,84,2.6286,8.3,4.9143,6.6,11,6.7,2.170,5.6,2.9684,97,95,2.2,3.0,"Montgomery",0
"2014-18","MD Tract 031 7043",24031704300,"01JAN2014","31DEC2018",97,96,91,3.9216,1.7,3.1954,5.4,11,3.1,1.882,1.7,1.8840,96,97,1.9,1.9,"Montgomery",0
"2014-18","MD Tract 031 7044.01",24031704401,"01JAN2014","31DEC2018",100,99,93,0.1881,2.6,0.8467,5.0,11,3.1,0.752,2.3,1.4100,100,99,0.8,1.4,"Montgomery",0
"2014-18","MD Tract 031 7044.03",24031704403,"01JAN2014","31DEC2018",99,91,84,2.8747,6.2,6.2628,11,13,6.0,2.557,3.4,3.4555,97,94,2.6,3.5,"Montgomery",0
"2014-18","MD Tract 031 7044.04",24031704404,"01JAN2014","31DEC2018",97,92,84,7.9871,4.8,6.7867,8.0,11,5.1,3.954,4.1,3.1244,92,93,4.0,3.1,"Montgomery",0
"2014-18","MD Tract 031 7045.01",24031704501,"01JAN2014","31DEC2018",99,99,89,5.3790,5.1,4.7270,5.8,11,3.4,3.082,3.3,2.6763,95,95,3.1,2.7,"Montgomery",0
"2014-18","MD Tract 031 7045.02",24031704502,"01JAN2014","31DEC2018",100,99,94,1.5029,1.7,1.5029,1.6,9.7,2.4,1.501,1.5,1.5008,98,98,1.5,1.5,"Montgomery",0
"2014-18","MD Tract 031 7045.03",24031704503,"01JAN2014","31DEC2018",100,96,88,2.0501,4.4,2.0501,4.2,9.9,5.2,2.276,3.1,2.2757,98,98,2.3,2.3,"Montgomery",0
"2014-18","MD Tract 031 7046",24031704600,"01JAN2014","31DEC2018",98,97,91,3.2420,2.5,4.0246,7.6,12,9.7,4.240,2.2,4.4043,97,96,4.2,4.4,"Montgomery",0
"2014-18","MD Tract 031 7047",24031704700,"01JAN2014","31DEC2018",98,99,93,0.7075,3.3,0.7075,5.1,10,2.6,1.100,2.4,1.0999,99,99,1.1,1.1,"Montgomery",0
"2014-18","MD Tract 031 7048.03",24031704803,"01JAN2014","31DEC2018",99,82,85,2.0065,3.7,7.8395,6.5,9.5,4.9,1.769,2.7,4.6401,98,92,1.8,4.6,"Montgomery",0
"2014-18","MD Tract 031 7048.04",24031704804,"01JAN2014","31DEC2018",97,89,91,1.7804,4.0,2.9674,5.0,9.0,10,1.675,2.6,2.1627,98,97,1.7,2.2,"Montgomery",0
"2014-18","MD Tract 031 7048.05",24031704805,"01JAN2014","31DEC2018",97,70,72,14.1700,9.5,15.2227,5.9,10,6.8,6.441,4.9,6.5049,86,85,6.4,6.5,"Montgomery",0
"2014-18","MD Tract 031 7048.06",24031704806,"01JAN2014","31DEC2018",96,78,86,2.9149,4.2,4.1843,3.9,7.8,3.4,1.593,2.4,1.7770,97,96,1.6,1.8,"Montgomery",0
"2014-18","MD Tract 031 7050",24031705000,"01JAN2014","31DEC2018",99,84,88,5.5359,4.3,5.5359,5.4,7.9,3.8,3.404,2.5,3.4037,94,94,3.4,3.4,"Montgomery",0
"2014-18","MD Tract 031 7051",24031705100,"01JAN2014","31DEC2018",99,97,93,2.2258,2.3,1.7488,5.0,8.2,2.6,1.376,1.3,1.2703,98,98,1.4,1.3,"Montgomery",0
"2014-18","MD Tract 031 7052",24031705200,"01JAN2014","31DEC2018",99,99,95,0.3587,3.9,0.7175,2.2,8.7,2.6,0.358,2.2,0.6272,100,99,0.4,0.6,"Montgomery",0
"2014-18","MD Tract 031 7053",24031705300,"01JAN2014","31DEC2018",100,99,91,1.7054,2.8,2.7907,2.5,8.1,1.8,1.238,1.5,1.5453,98,97,1.2,1.5,"Montgomery",0
"2014-18","MD Tract 031 7054",24031705400,"01JAN2014","31DEC2018",99,99,95,1.6650,3.4,1.2733,4.5,8.8,2.6,1.271,2.1,1.0758,98,99,1.3,1.1,"Montgomery",0
"2014-18","MD Tract 031 7055.01",24031705501,"01JAN2014","31DEC2018",98,77,82,6.8719,4.7,9.6636,3.7,8.1,3.5,3.231,2.6,5.1487,93,90,3.2,5.1,"Montgomery",0
"2014-18","MD Tract 031 7055.02",24031705502,"01JAN2014","31DEC2018",99,96,89,3.3840,3.5,4.0746,3.4,8.4,3.2,1.929,2.1,2.2045,97,96,1.9,2.2,"Montgomery",0
"2014-18","MD Tract 031 7056.01",24031705601,"01JAN2014","31DEC2018",100,97,93,1.0913,4.8,1.7857,3.8,11,4.7,1.288,3.9,1.6835,99,98,1.3,1.7,"Montgomery",0
"2014-18","MD Tract 031 7056.02",24031705602,"01JAN2014","31DEC2018",99,66,82,7.6582,7.9,5.8444,8.4,11,5.1,4.187,3.5,2.7365,92,94,4.2,2.7,"Montgomery",0
"2014-18","MD Tract 031 7057.01",24031705701,"01JAN2014","31DEC2018",98,97,94,2.6713,1.8,3.2520,6.2,9.7,2.9,1.970,1.7,2.1424,97,97,2.0,2.1,"Montgomery",0
"2014-18","MD Tract 031 7057.02",24031705702,"01JAN2014","31DEC2018",100,99,89,2.6376,4.8,4.2431,5.7,9.6,3.7,1.775,2.7,2.3464,97,96,1.8,2.3,"Montgomery",0
"2014-18","MD Tract 031 7058",24031705800,"01JAN2014","31DEC2018",99,96,88,1.9035,4.2,3.1873,5.2,9.0,4.5,2.080,3.5,2.3443,98,97,2.1,2.3,"Montgomery",0
"2014-18","MD Tract 031 7059.01",24031705901,"01JAN2014","31DEC2018",100,96,88,0.9186,1.9,3.2152,4.6,8.5,4.6,1.114,1.6,2.5528,99,97,1.1,2.6,"Montgomery",0
"2014-18","MD Tract 031 7059.02",24031705902,"01JAN2014","31DEC2018",99,98,92,2.8110,3.2,4.1462,3.9,9.9,4.1,1.751,2.2,2.1675,97,96,1.8,2.2,"Montgomery",0
"2014-18","MD Tract 031 7059.03",24031705903,"01JAN2014","31DEC2018",100,98,95,0.5291,2.4,1.1243,3.5,10,1.9,0.793,1.8,1.1895,99,99,0.8,1.2,"Montgomery",0
"2014-18","MD Tract 031 7060.05",24031706005,"01JAN2014","31DEC2018",100,97,91,1.7089,2.5,3.4177,7.2,11,4.3,1.454,1.6,2.0840,98,97,1.5,2.1,"Montgomery",0
"2014-18","MD Tract 031 7060.07",24031706007,"01JAN2014","31DEC2018",99,96,95,0.0000,1.9,0.7237,4.0,11,2.1,0.724,1.8,1.1066,100,99,0.7,1.1,"Montgomery",0
"2014-18","MD Tract 031 7060.08",24031706008,"01JAN2014","31DEC2018",99,99,95,1.8583,1.7,0.4646,3.3,10,2.4,1.625,1.5,0.7548,98,100,1.6,0.8,"Montgomery",0
"2014-18","MD Tract 031 7060.09",24031706009,"01JAN2014","31DEC2018",100,98,95,1.0753,2.0,1.0753,5.8,9.5,2.2,1.182,1.4,1.1821,99,99,1.2,1.2,"Montgomery",0
"2014-18","MD Tract 031 7060.10",24031706010,"01JAN2014","31DEC2018",98,98,89,4.9270,3.0,7.3905,8.8,14,6.1,4.558,2.1,5.7405,95,93,4.6,5.7,"Montgomery",0
"2014-18","MD Tract 031 7060.11",24031706011,"01JAN2014","31DEC2018",100,99,95,1.6155,1.7,1.4001,3.2,8.8,2.6,1.454,1.6,1.5077,98,99,1.5,1.5,"Montgomery",0
"2014-18","MD Tract 031 7060.12",24031706012,"01JAN2014","31DEC2018",98,86,80,7.0812,3.2,11.8595,8.2,10,4.7,3.148,2.2,4.0471,93,88,3.1,4.0,"Montgomery",0
"2014-18","MD Tract 031 7060.13",24031706013,"01JAN2014","31DEC2018",100,99,94,1.7436,2.1,1.7436,4.0,9.7,0.6,1.536,1.7,1.5364,98,98,1.5,1.5,"Montgomery",0
"2014-18","MD Tract 033 8001.02",24033800102,"01JAN2014","31DEC2018",99,87,75,10.3673,7.5,14.3673,9.9,13,5.8,3.936,4.0,5.1308,90,86,3.9,5.1,"Prince George's",0
"2014-18","MD Tract 033 8001.03",24033800103,"01JAN2014","31DEC2018",98,93,67,6.4073,4.7,19.4508,7.4,14,8.6,4.098,3.2,7.6799,94,81,4.1,7.7,"Prince George's",0
"2014-18","MD Tract 033 8001.05",24033800105,"01JAN2014","31DEC2018",98,98,83,3.1636,6.9,6.7130,9.7,13,6.5,3.390,4.8,5.3872,97,93,3.4,5.4,"Prince George's",0
"2014-18","MD Tract 033 8001.06",24033800106,"01JAN2014","31DEC2018",100,99,86,0.8762,5.8,3.8335,9.0,14,7.0,1.422,3.2,3.1572,99,96,1.4,3.2,"Prince George's",0
"2014-18","MD Tract 033 8001.08",24033800108,"01JAN2014","31DEC2018",98,95,84,3.4506,4.7,4.9391,8.5,12,5.5,2.559,3.4,2.9562,97,95,2.6,3.0,"Prince George's",0
"2014-18","MD Tract 033 8001.09",24033800109,"01JAN2014","31DEC2018",94,89,67,7.7637,15,13.3333,9.5,13,9.5,4.530,8.2,8.1420,92,87,4.5,8.1,"Prince George's",0
"2014-18","MD Tract 033 8002.03",24033800203,"01JAN2014","31DEC2018",99,99,89,4.9932,2.8,5.8824,2.7,11,4.8,2.719,2.6,3.0575,95,94,2.7,3.1,"Prince George's",0
"2014-18","MD Tract 033 8002.06",24033800206,"01JAN2014","31DEC2018",98,95,78,1.1463,12,7.2151,7.2,11,7.0,0.942,5.8,4.7057,99,93,0.9,4.7,"Prince George's",0
"2014-18","MD Tract 033 8002.08",24033800208,"01JAN2014","31DEC2018",100,98,81,2.7996,8.1,6.7600,8.6,11,6.8,1.874,4.7,4.1221,97,93,1.9,4.1,"Prince George's",0
"2014-18","MD Tract 033 8002.09",24033800209,"01JAN2014","31DEC2018",96,95,70,10.3714,12,11.7730,4.8,12,7.4,6.690,5.7,6.4678,90,88,6.7,6.5,"Prince George's",0
"2014-18","MD Tract 033 8002.10",24033800210,"01JAN2014","31DEC2018",99,96,68,6.3604,8.3,15.7244,4.6,11,11,5.704,6.0,7.1498,94,84,5.7,7.1,"Prince George's",0
"2014-18","MD Tract 033 8002.11",24033800211,"01JAN2014","31DEC2018",99,86,74,11.8380,2.6,16.4330,7.2,13,6.9,4.727,1.8,6.7442,88,84,4.7,6.7,"Prince George's",0
"2014-18","MD Tract 033 8002.12",24033800212,"01JAN2014","31DEC2018",99,97,85,8.3420,1.6,8.9637,5.5,11,5.6,3.649,1.4,4.3755,92,91,3.6,4.4,"Prince George's",0
"2014-18","MD Tract 033 8002.13",24033800213,"01JAN2014","31DEC2018",97,97,90,1.1105,2.4,4.2081,8.2,12,4.4,1.110,2.0,2.3315,99,96,1.1,2.3,"Prince George's",0
"2014-18","MD Tract 033 8002.14",24033800214,"01JAN2014","31DEC2018",100,99,76,2.8244,9.4,9.8853,8.6,14,11,2.468,7.4,7.6673,97,90,2.5,7.7,"Prince George's",0
"2014-18","MD Tract 033 8002.15",24033800215,"01JAN2014","31DEC2018",95,97,73,3.5197,19,5.3830,8.9,16,8.7,2.679,7.9,3.3938,96,95,2.7,3.4,"Prince George's",0
"2014-18","MD Tract 033 8004.01",24033800401,"01JAN2014","31DEC2018",100,99,92,1.2644,3.7,3.7931,5.7,11,2.9,1.262,2.4,2.1716,99,96,1.3,2.2,"Prince George's",0
"2014-18","MD Tract 033 8004.02",24033800402,"01JAN2014","31DEC2018",99,95,90,4.5279,1.4,6.6262,6.7,11,3.4,2.919,1.2,3.6308,95,93,2.9,3.6,"Prince George's",0
"2014-18","MD Tract 033 8004.03",24033800403,"01JAN2014","31DEC2018",100,97,89,4.7836,2.6,2.8094,3.5,12,4.4,3.027,2.3,1.8925,95,97,3.0,1.9,"Prince George's",0
"2014-18","MD Tract 033 8004.08",24033800408,"01JAN2014","31DEC2018",99,99,90,0.0000,3.8,3.2273,6.0,15,5.9,0.807,3.0,3.8913,100,97,0.8,3.9,"Prince George's",0
"2014-18","MD Tract 033 8004.09",24033800409,"01JAN2014","31DEC2018",100,98,91,2.2137,2.1,2.7911,9.2,13,5.4,2.355,2.0,2.5938,98,97,2.4,2.6,"Prince George's",0
"2014-18","MD Tract 033 8004.10",24033800410,"01JAN2014","31DEC2018",99,98,92,2.6024,2.7,3.1008,5.6,12,3.8,1.992,2.1,1.7145,97,97,2.0,1.7,"Prince George's",0
"2014-18","MD Tract 033 8004.11",24033800411,"01JAN2014","31DEC2018",100,95,85,1.6296,5.3,3.4074,8.8,14,4.6,1.628,3.3,2.5876,98,97,1.6,2.6,"Prince George's",0
"2014-18","MD Tract 033 8004.12",24033800412,"01JAN2014","31DEC2018",100,92,79,11.5695,5.5,10.7623,8.1,13,8.6,6.420,4.0,6.4249,88,89,6.4,6.4,"Prince George's",0
"2014-18","MD Tract 033 8004.13",24033800413,"01JAN2014","31DEC2018",99,93,84,2.8884,6.4,6.7916,12,14,6.5,2.804,3.9,4.8184,97,93,2.8,4.8,"Prince George's",0
"2014-18","MD Tract 033 8005.04",24033800504,"01JAN2014","31DEC2018",98,97,91,3.8508,2.6,3.8508,4.9,12,3.8,2.096,1.9,1.9748,96,96,2.1,2.0,"Prince George's",0
"2014-18","MD Tract 033 8005.05",24033800505,"01JAN2014","31DEC2018",100,98,92,4.4776,2.0,4.4776,7.8,10,3.1,2.678,1.6,2.4780,96,96,2.7,2.5,"Prince George's",0
"2014-18","MD Tract 033 8005.07",24033800507,"01JAN2014","31DEC2018",99,99,85,1.1797,6.7,2.9038,7.2,16,7.0,1.358,4.1,2.4405,99,97,1.4,2.4,"Prince George's",0
"2014-18","MD Tract 033 8005.09",24033800509,"01JAN2014","31DEC2018",100,94,76,4.8477,8.4,9.5493,6.9,11,5.9,2.261,3.7,4.1073,95,90,2.3,4.1,"Prince George's",0
"2014-18","MD Tract 033 8005.11",24033800511,"01JAN2014","31DEC2018",99,98,81,1.0137,8.8,3.1931,6.0,11,4.8,1.165,4.1,1.9711,99,97,1.2,2.0,"Prince George's",0
"2014-18","MD Tract 033 8005.13",24033800513,"01JAN2014","31DEC2018",100,99,90,2.2812,1.4,2.2281,5.6,8.9,4.6,1.689,1.3,1.6362,98,98,1.7,1.6,"Prince George's",0
"2014-18","MD Tract 033 8005.14",24033800514,"01JAN2014","31DEC2018",100,100,96,0.0000,2.1,0.0000,5.9,12,2.0,0.844,1.7,0.8437,100,100,0.8,0.8,"Prince George's",0
"2014-18","MD Tract 033 8005.15",24033800515,"01JAN2014","31DEC2018",100,95,88,6.0234,4.5,6.4696,7.7,12,4.8,3.336,2.8,3.5586,94,94,3.3,3.6,"Prince George's",0
"2014-18","MD Tract 033 8005.16",24033800516,"01JAN2014","31DEC2018",97,94,83,9.3564,4.8,8.5816,8.5,11,4.4,5.692,2.6,5.6365,91,91,5.7,5.6,"Prince George's",0
"2014-18","MD Tract 033 8005.17",24033800517,"01JAN2014","31DEC2018",100,99,90,0.0000,7.7,0.0000,3.4,11,4.1,0.914,3.3,0.9145,100,100,0.9,0.9,"Prince George's",0
"2014-18","MD Tract 033 8005.18",24033800518,"01JAN2014","31DEC2018",100,99,93,0.8425,0.4,5.0548,5.8,14,3.3,1.431,0.8,4.2020,99,95,1.4,4.2,"Prince George's",0
"2014-18","MD Tract 033 8005.19",24033800519,"01JAN2014","31DEC2018",99,99,87,3.3241,5.1,2.6316,5.2,13,6.2,3.253,3.5,3.1150,97,97,3.3,3.1,"Prince George's",0
"2014-18","MD Tract 033 8005.20",24033800520,"01JAN2014","31DEC2018",99,89,88,7.1429,3.2,7.7098,6.2,13,5.5,4.012,2.4,4.2310,93,92,4.0,4.2,"Prince George's",0
"2014-18","MD Tract 033 8006.01",24033800601,"01JAN2014","31DEC2018",99,96,82,5.8122,4.0,9.9851,10,15,6.2,3.117,2.7,5.0446,94,90,3.1,5.0,"Prince George's",0
"2014-18","MD Tract 033 8006.04",24033800604,"01JAN2014","31DEC2018",100,97,82,3.4904,8.2,3.4904,7.0,14,6.5,3.835,4.9,3.8354,97,97,3.8,3.8,"Prince George's",0
"2014-18","MD Tract 033 8006.05",24033800605,"01JAN2014","31DEC2018",100,98,84,4.1938,3.7,8.0983,6.0,11,5.1,2.516,2.2,4.2341,96,92,2.5,4.2,"Prince George's",0
"2014-18","MD Tract 033 8006.06",24033800606,"01JAN2014","31DEC2018",99,95,71,0.7589,11,9.9107,11,14,8.0,1.249,6.5,6.4803,99,90,1.2,6.5,"Prince George's",0
"2014-18","MD Tract 033 8006.07",24033800607,"01JAN2014","31DEC2018",98,97,89,2.1761,6.0,3.8968,3.6,11,3.0,1.719,3.3,2.2735,98,96,1.7,2.3,"Prince George's",0
"2014-18","MD Tract 033 8006.08",24033800608,"01JAN2014","31DEC2018",100,97,91,2.0679,2.6,3.4466,3.9,9.8,3.9,1.966,2.1,2.5041,98,97,2.0,2.5,"Prince George's",0
"2014-18","MD Tract 033 8007.01",24033800701,"01JAN2014","31DEC2018",100,99,94,1.3977,2.5,1.2283,2.0,12,2.8,1.311,1.7,1.0993,99,99,1.3,1.1,"Prince George's",0
"2014-18","MD Tract 033 8007.04",24033800704,"01JAN2014","31DEC2018",99,97,84,1.2289,5.8,5.9396,8.6,13,5.3,1.382,3.2,3.8864,99,94,1.4,3.9,"Prince George's",0
"2014-18","MD Tract 033 8007.05",24033800705,"01JAN2014","31DEC2018",98,94,89,5.4861,3.4,4.6528,7.1,12,4.8,2.975,2.4,3.0476,95,95,3.0,3.0,"Prince George's",0
"2014-18","MD Tract 033 8007.06",24033800706,"01JAN2014","31DEC2018",99,99,92,3.3435,3.3,3.3435,5.8,14,3.9,2.580,2.7,2.9603,97,97,2.6,3.0,"Prince George's",0
"2014-18","MD Tract 033 8007.07",24033800707,"01JAN2014","31DEC2018",98,95,72,11.3618,6.0,15.6326,4.2,12,6.4,6.801,3.8,7.5726,89,84,6.8,7.6,"Prince George's",0
"2014-18","MD Tract 033 8008",24033800800,"01JAN2014","31DEC2018",95,98,52,10.8264,14,17.6860,7.0,15,6.7,5.483,5.4,7.6662,89,82,5.5,7.7,"Prince George's",0
"2014-18","MD Tract 033 8009",24033800900,"01JAN2014","31DEC2018",99,98,32,24.1379,15,33.2123,8.8,16,7.9,8.496,7.3,8.8678,76,67,8.5,8.9,"Prince George's",0
"2014-18","MD Tract 033 8010.03",24033801003,"01JAN2014","31DEC2018",98,100,83,6.5717,3.0,9.3100,9.7,14,6.7,4.143,2.1,4.7302,93,91,4.1,4.7,"Prince George's",0
"2014-18","MD Tract 033 8010.04",24033801004,"01JAN2014","31DEC2018",95,99,79,2.2712,4.9,6.5464,1.7,12,6.6,1.797,3.3,4.9893,98,93,1.8,5.0,"Prince George's",0
"2014-18","MD Tract 033 8010.05",24033801005,"01JAN2014","31DEC2018",98,97,88,2.3392,3.6,3.6759,4.3,12,3.8,2.169,2.8,2.4990,98,96,2.2,2.5,"Prince George's",0
"2014-18","MD Tract 033 8010.06",24033801006,"01JAN2014","31DEC2018",100,99,89,0.6255,2.7,4.9257,4.4,13,3.4,0.937,2.3,3.4274,99,95,0.9,3.4,"Prince George's",0
"2014-18","MD Tract 033 8011.04",24033801104,"01JAN2014","31DEC2018",100,97,87,0.0000,5.3,5.2830,1.5,11,7.3,1.509,3.9,5.5121,100,95,1.5,5.5,"Prince George's",0
"2014-18","MD Tract 033 8012.07",24033801207,"01JAN2014","31DEC2018",97,99,87,1.3981,4.3,3.8263,9.1,14,6.2,1.690,3.2,3.8924,99,96,1.7,3.9,"Prince George's",0
"2014-18","MD Tract 033 8012.08",24033801208,"01JAN2014","31DEC2018",99,98,88,2.2164,2.9,2.4120,7.1,13,4.2,2.020,2.4,1.8235,98,98,2.0,1.8,"Prince George's",0
"2014-18","MD Tract 033 8012.09",24033801209,"01JAN2014","31DEC2018",100,99,85,1.1118,5.0,2.5507,6.8,12,4.4,1.242,3.8,2.0909,99,97,1.2,2.1,"Prince George's",0
"2014-18","MD Tract 033 8012.10",24033801210,"01JAN2014","31DEC2018",98,98,91,3.0457,2.3,2.3205,5.2,13,4.6,2.311,2.2,2.0244,97,98,2.3,2.0,"Prince George's",0
"2014-18","MD Tract 033 8012.11",24033801211,"01JAN2014","31DEC2018",100,100,78,1.4612,6.0,5.9361,7.8,16,7.7,1.643,4.1,4.9246,99,94,1.6,4.9,"Prince George's",0
"2014-18","MD Tract 033 8012.12",24033801212,"01JAN2014","31DEC2018",99,99,80,5.1258,3.7,7.3625,7.9,15,7.8,4.928,2.6,5.3846,95,93,4.9,5.4,"Prince George's",0
"2014-18","MD Tract 033 8012.13",24033801213,"01JAN2014","31DEC2018",99,97,87,2.8418,3.3,4.0707,3.8,15,6.0,2.224,2.5,2.2970,97,96,2.2,2.3,"Prince George's",0
