"timeframe","geo2010","geo2010_nf","start_date","end_date","Pct25andOverWoutHS","Pct25andOverWoutHS_m","aud","aud_charter","aud_dcps","charter_present","dcps_present","school_present","ucounty"
"2013-17","VA Tract 013 1026",51013102600,"01JAN2012","31DEC2016",12,5.3,"X","X","X","X","X","X","Arlington"
"2013-17","VA Tract 013 1027.01",51013102701,"01JAN2012","31DEC2016",15,5.1,"X","X","X","X","X","X","Arlington"
"2013-17","VA Tract 013 1027.02",51013102702,"01JAN2012","31DEC2016",10,4.2,"X","X","X","X","X","X","Arlington"
"2013-17","VA Tract 013 1028.01",51013102801,"01JAN2012","31DEC2016",21,6.9,"X","X","X","X","X","X","Arlington"
"2013-17","VA Tract 013 1028.02",51013102802,"01JAN2012","31DEC2016",4.5,4.8,"X","X","X","X","X","X","Arlington"
"2013-17","VA Tract 013 1029.01",51013102901,"01JAN2012","31DEC2016",0.5,2.0,"X","X","X","X","X","X","Arlington"
"2013-17","VA Tract 013 1029.02",51013102902,"01JAN2012","31DEC2016",6.9,7.3,"X","X","X","X","X","X","Arlington"
"2013-17","VA Tract 013 1030",51013103000,"01JAN2012","31DEC2016",0.3,1.8,"X","X","X","X","X","X","Arlington"
"2013-17","VA Tract 013 1031",51013103100,"01JAN2012","31DEC2016",14,5.6,"X","X","X","X","X","X","Arlington"
"2013-17","VA Tract 013 1032",51013103200,"01JAN2012","31DEC2016",4.0,3.9,"X","X","X","X","X","X","Arlington"
"2013-17","VA Tract 013 1033",51013103300,"01JAN2012","31DEC2016",8.4,4.6,"X","X","X","X","X","X","Arlington"
"2013-17","VA Tract 013 1034.01",51013103401,"01JAN2012","31DEC2016",0.0,17,"X","X","X","X","X","X","Arlington"
"2013-17","VA Tract 013 1034.02",51013103402,"01JAN2012","31DEC2016",0.6,1.6,"X","X","X","X","X","X","Arlington"
"2013-17","VA Tract 013 1035.01",51013103501,"01JAN2012","31DEC2016",0.6,1.8,"X","X","X","X","X","X","Arlington"
"2013-17","VA Tract 013 1035.02",51013103502,"01JAN2012","31DEC2016",6.5,3.9,"X","X","X","X","X","X","Arlington"
"2013-17","VA Tract 013 1035.03",51013103503,"01JAN2012","31DEC2016",1.6,2.2,"X","X","X","X","X","X","Arlington"
"2013-17","VA Tract 013 1036.01",51013103601,"01JAN2012","31DEC2016",1.5,2.7,"X","X","X","X","X","X","Arlington"
"2013-17","VA Tract 013 1036.02",51013103602,"01JAN2012","31DEC2016",1.4,6.0,"X","X","X","X","X","X","Arlington"
"2013-17","VA Tract 013 1037",51013103700,"01JAN2012","31DEC2016",3.6,3.1,"X","X","X","X","X","X","Arlington"
"2013-17","VA Tract 013 1038",51013103800,"01JAN2012","31DEC2016",4.0,3.7,"X","X","X","X","X","X","Arlington"
"2013-17","VA Tract 043 101",51043010100,"01JAN2012","31DEC2016",16,3.9,"X","X","X","X","X","X","Clarke"
"2013-17","VA Tract 043 102",51043010200,"01JAN2012","31DEC2016",8.8,3.0,"X","X","X","X","X","X","Clarke"
"2013-17","VA Tract 043 103",51043010300,"01JAN2012","31DEC2016",10,4.5,"X","X","X","X","X","X","Clarke"
"2013-17","VA Tract 047 9301.01",51047930101,"01JAN2012","31DEC2016",22,4.8,"X","X","X","X","X","X","Culpeper"
"2013-17","VA Tract 047 9301.02",51047930102,"01JAN2012","31DEC2016",8.3,2.5,"X","X","X","X","X","X","Culpeper"
"2013-17","VA Tract 047 9302.01",51047930201,"01JAN2012","31DEC2016",8.5,3.3,"X","X","X","X","X","X","Culpeper"
"2013-17","VA Tract 047 9302.02",51047930202,"01JAN2012","31DEC2016",13,4.4,"X","X","X","X","X","X","Culpeper"
"2013-17","VA Tract 047 9303",51047930300,"01JAN2012","31DEC2016",20,6.5,"X","X","X","X","X","X","Culpeper"
"2013-17","VA Tract 047 9304",51047930400,"01JAN2012","31DEC2016",22,5.4,"X","X","X","X","X","X","Culpeper"
"2013-17","VA Tract 047 9305.01",51047930501,"01JAN2012","31DEC2016",14,3.9,"X","X","X","X","X","X","Culpeper"
"2013-17","VA Tract 047 9305.02",51047930502,"01JAN2012","31DEC2016",21,5.7,"X","X","X","X","X","X","Culpeper"
"2013-17","VA Tract 059 4151",51059415100,"01JAN2012","31DEC2016",7.7,3.5,"X","X","X","X","X","X","Fairfax"
"2013-17","VA Tract 059 4152",51059415200,"01JAN2012","31DEC2016",2.6,2.4,"X","X","X","X","X","X","Fairfax"
"2013-17","VA Tract 059 4153",51059415300,"01JAN2012","31DEC2016",18,4.9,"X","X","X","X","X","X","Fairfax"
"2013-17","VA Tract 059 4154.01",51059415401,"01JAN2012","31DEC2016",21,9.2,"X","X","X","X","X","X","Fairfax"
"2013-17","VA Tract 059 4154.02",51059415402,"01JAN2012","31DEC2016",13,5.6,"X","X","X","X","X","X","Fairfax"
"2013-17","VA Tract 059 4155",51059415500,"01JAN2012","31DEC2016",7.9,3.7,"X","X","X","X","X","X","Fairfax"
"2013-17","VA Tract 059 4156",51059415600,"01JAN2012","31DEC2016",0.9,2.3,"X","X","X","X","X","X","Fairfax"
"2013-17","VA Tract 059 4157",51059415700,"01JAN2012","31DEC2016",0.4,1.9,"X","X","X","X","X","X","Fairfax"
